run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
1,1416710972,30,ENEMY_FLYING_TOUGH,1,1,0,70000,44.467,1,0,10,10,100,100,18.0,,84,155,23.00,1,30
2,1416710973,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
3,1416710974,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
4,1416710975,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
5,1416710976,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
6,1416710977,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
7,1416710978,30,ENEMY_FLYING_TOUGH,1,1,0,70000,17.117,1,0,10,11,100,100,6.2,,84,155,23.00,1,30
8,1416710979,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
9,1416710980,30,ENEMY_FLYING_TOUGH,1,1,0,70000,45.567,1,0,10,10,100,100,19.5,,84,155,23.00,1,30
10,1416710981,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
11,1416710982,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
12,1416710983,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
13,1416710984,30,ENEMY_FLYING_TOUGH,1,1,0,70000,54.417,1,0,10,10,100,100,27.6,,84,155,23.00,1,30
14,1416710985,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
15,1416710986,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
16,1416710987,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
17,1416710988,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
18,1416710989,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
19,1416710990,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
20,1416710991,30,ENEMY_FLYING_TOUGH,1,1,0,70000,20.067,1,0,10,11,100,100,9.3,,84,155,23.00,1,30
21,1416710992,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
22,1416710993,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
23,1416710994,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
24,1416710995,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
25,1416710996,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
26,1416710997,30,ENEMY_FLYING_TOUGH,1,1,0,70000,20.967,1,0,10,11,100,100,10.6,,84,155,23.00,1,30
27,1416710998,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
28,1416710999,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
29,1416711000,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
30,1416711001,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
31,1416711002,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
32,1416711003,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
33,1416711004,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
34,1416711005,30,ENEMY_FLYING_TOUGH,1,0,1,70000,68.533,0,0,10,6,100,20,30.0,,84,155,23.00,1,30
