run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,34,ENEMY_TANK,12,5,7,569844,287.867,0,0,10,6,100,72,206.6,kraken_shell,80,1116,25.00,0,36
1,1416710972,34,ENEMY_MAGIC_RESIST_2,10,10,0,556354,312.950,1,0,10,10,100,100,347.6,reactive_armor,80,201,35.00,0,39
2,1416710973,34,ENEMY_FLYING,12,4,8,606444,331.267,0,0,10,6,100,48,268.5,reflection,ivasion,93,78,48.00,1,33
3,1416710974,34,ENEMY_MAGIC_RESIST_2,15,15,0,678110,281.350,1,0,10,11,100,100,277.6,blink,80,201,30.00,0,35
4,1416710975,34,ENEMY_TANK,12,3,9,569844,280.033,0,0,10,6,100,63,236.8,kraken_shell,80,1116,25.00,0,36
5,1416710976,34,ENEMY_TANK,12,3,9,569844,276.150,0,0,10,6,100,64,255.5,kraken_shell,80,1116,25.00,0,36
6,1416710977,34,ENEMY_TOUGH_2,20,20,0,477614,270.600,1,0,10,11,100,100,321.9,,77,338,40.00,0,34
7,1416710978,34,ENEMY_TOUGH,15,13,2,678110,278.533,0,0,10,10,100,92,303.0,blink,75,208,30.00,0,35
8,1416710979,34,ENEMY_FLYING,12,2,10,606444,331.583,0,0,10,6,100,37,296.3,reflection,ivasion,93,78,48.00,1,33
9,1416710980,34,ENEMY_NORMAL_2,55,55,0,633050,207.917,1,0,10,11,100,100,253.7,rush,evasion,80,107,15.00,0,37
10,1416710981,34,ENEMY_TOUGH_2,20,20,0,423680,325.883,1,0,10,10,100,100,359.7,hus,77,338,40.00,0,38
11,1416710982,34,ENEMY_DARKNESS_2,10,7,3,556354,366.533,0,0,10,9,100,85,418.7,reactive_armor,120,223,35.00,0,39
12,1416710983,34,ENEMY_NORMAL_2,12,11,1,606444,310.550,0,0,10,10,100,96,307.6,reflection,ivasion,80,107,48.00,0,33
13,1416710984,34,ENEMY_MAGIC_RESIST_2,12,7,5,546558,385.450,0,0,10,8,100,80,426.7,evasion,hus,80,201,30.00,0,32
14,1416710985,34,ENEMY_TOUGH_2,20,20,0,477614,292.117,1,0,10,11,100,100,330.2,,77,338,40.00,0,34
15,1416710986,34,ENEMY_PHYSICAL_RESIST_2,12,9,3,546558,357.633,0,0,10,9,100,87,395.7,evasion,hus,80,216,30.00,0,32
16,1416710987,34,ENEMY_TOUGH_2,20,20,0,477614,258.517,1,0,10,11,100,100,286.4,,77,338,40.00,0,34
17,1416710988,34,ENEMY_TOUGH,12,12,0,598530,312.817,1,0,10,11,100,100,270.2,,75,208,24.00,0,31
18,1416710989,34,ENEMY_TOUGH_2,20,19,1,423680,331.667,0,0,10,10,100,98,401.3,hus,77,338,40.00,0,38
19,1416710990,34,ENEMY_NORMAL_2,12,10,2,1643508,375.350,0,0,10,10,100,92,327.4,reflection,ivasion,80,107,48.00,0,33
20,1416710991,34,ENEMY_HEALER,20,20,0,477614,303.767,1,0,10,11,100,100,355.1,,80,93,40.00,0,34
21,1416710992,34,ENEMY_TANK,12,1,11,569844,284.433,0,0,10,6,100,56,238.4,kraken_shell,80,1116,25.00,0,36
22,1416710993,34,ENEMY_TANK,12,5,7,569844,275.967,0,0,10,6,100,72,209.2,kraken_shell,80,1116,25.00,0,36
23,1416710994,34,ENEMY_NORMAL_2,55,55,0,633050,212.950,1,0,10,11,100,100,274.8,rush,evasion,80,107,15.00,0,37
24,1416710995,34,ENEMY_PHYSICAL_RESIST_2,10,4,6,556354,379.717,0,0,10,8,100,70,417.1,reactive_armor,80,216,35.00,0,39
25,1416710996,34,ENEMY_PHYSICAL_RESIST_2,12,11,1,546558,385.600,0,0,10,10,100,96,399.1,evasion,hus,80,216,30.00,0,32
26,1416710997,34,ENEMY_PHYSICAL_RESIST_2,12,10,2,546558,347.450,0,0,10,10,100,92,354.3,evasion,hus,80,216,30.00,0,32
27,1416710998,34,ENEMY_TOUGH,12,12,0,598530,316.450,1,0,10,11,100,100,270.9,,75,208,24.00,0,31
28,1416710999,34,ENEMY_TOUGH_2,20,18,2,477614,314.083,0,0,10,10,100,96,376.4,,77,338,40.00,0,34
29,1416711000,34,ENEMY_HEALER,20,20,0,477614,297.650,1,0,10,11,100,100,340.5,,80,93,40.00,0,34
30,1416711001,34,ENEMY_NORMAL_WEAK,12,12,0,598530,321.100,1,0,10,11,100,100,306.6,,80,33,24.00,0,31
31,1416711002,34,ENEMY_PHYSICAL_RESIST_2,10,8,2,556354,344.433,0,0,10,9,100,90,376.2,reactive_armor,80,216,35.00,0,39
32,1416711003,34,ENEMY_NORMAL_2,55,55,0,633050,207.450,1,0,10,11,100,100,264.6,rush,evasion,80,107,15.00,0,37
33,1416711004,34,ENEMY_NORMAL_WEAK,12,12,0,598530,392.017,1,0,10,11,100,100,315.7,,80,33,24.00,0,31
34,1416711005,34,ENEMY_TOUGH,12,12,0,598530,363.317,1,0,10,11,100,100,324.8,,75,208,24.00,0,31
35,1416711006,34,ENEMY_PHYSICAL_RESIST_2,10,9,1,556354,314.017,0,0,10,10,100,95,355.5,reactive_armor,80,216,35.00,0,39
36,1416711007,34,ENEMY_NORMAL_2,12,10,2,606444,322.117,0,0,10,9,100,92,260.5,reflection,ivasion,80,107,48.00,0,33
37,1416711008,34,ENEMY_DARKNESS_2,10,8,2,556354,335.700,0,0,10,10,100,90,344.1,reactive_armor,120,223,35.00,0,39
38,1416711009,34,ENEMY_NORMAL_2,12,11,1,606444,378.550,0,0,10,10,100,96,332.0,reflection,ivasion,80,107,48.00,0,33
39,1416711010,34,ENEMY_TANK,12,4,8,569844,284.167,0,0,10,6,100,68,225.1,kraken_shell,80,1116,25.00,0,36
40,1416711011,34,ENEMY_DARKNESS_2,10,9,1,556354,340.967,0,0,10,10,100,95,355.3,reactive_armor,120,223,35.00,0,39
41,1416711012,34,ENEMY_TOUGH,12,12,0,598530,320.017,1,0,10,11,100,100,303.8,,75,208,24.00,0,31
42,1416711013,34,ENEMY_NORMAL_2,12,10,2,606444,313.817,0,0,10,9,100,92,283.7,reflection,ivasion,80,107,48.00,0,33
43,1416711014,34,ENEMY_NORMAL_2,12,12,0,606444,375.867,1,0,10,10,100,100,318.1,reflection,ivasion,80,107,48.00,0,33
44,1416711015,34,ENEMY_FLYING,12,5,7,606444,313.233,0,0,10,6,100,54,285.0,reflection,ivasion,93,78,48.00,1,33
45,1416711016,34,ENEMY_NORMAL_2,12,11,1,606444,310.550,0,0,10,10,100,96,303.6,reflection,ivasion,80,107,48.00,0,33
46,1416711017,34,ENEMY_TANK,12,3,9,569844,280.783,0,0,10,6,100,64,250.6,kraken_shell,80,1116,25.00,0,36
47,1416711018,34,ENEMY_TOUGH_2,20,17,3,720256,335.317,0,0,10,10,100,94,390.8,hus,77,338,40.00,0,38
48,1416711019,34,ENEMY_TOUGH,15,12,3,678110,273.983,0,0,10,10,100,91,315.9,blink,75,208,30.00,0,35
49,1416711020,34,ENEMY_NORMAL_2,55,55,0,794190,211.217,1,0,10,11,100,100,283.5,rush,evasion,80,107,15.00,0,37
50,1416711021,34,ENEMY_TANK,12,10,2,569844,265.033,0,0,10,9,100,92,206.4,kraken_shell,80,1116,25.00,0,36
51,1416711022,34,ENEMY_PHYSICAL_RESIST_2,12,8,4,546558,367.967,0,0,10,9,100,84,395.0,evasion,hus,80,216,30.00,0,32
52,1416711023,34,ENEMY_TOUGH_2,20,20,0,477614,256.817,1,0,10,11,100,100,285.8,,77,338,40.00,0,34
53,1416711024,34,ENEMY_TOUGH,12,12,0,598530,302.683,1,0,10,11,100,100,281.7,,75,208,24.00,0,31
54,1416711025,34,ENEMY_MAGIC_RESIST_2,12,10,2,546558,383.683,0,0,10,10,100,91,391.5,evasion,hus,80,201,30.00,0,32
55,1416711026,34,ENEMY_TANK,12,1,11,569844,271.150,0,0,10,6,100,55,240.1,kraken_shell,80,1116,25.00,0,36
56,1416711027,34,ENEMY_NORMAL_WEAK,12,12,0,598530,319.083,1,0,10,11,100,100,287.4,,80,33,24.00,0,31
57,1416711028,34,ENEMY_TANK,12,4,8,569844,280.033,0,0,10,6,100,67,248.1,kraken_shell,80,1116,25.00,0,36
58,1416711029,34,ENEMY_MAGIC_RESIST_2,12,12,0,546558,344.200,1,0,10,10,100,100,341.8,evasion,hus,80,201,30.00,0,32
59,1416711030,34,ENEMY_TOUGH_2,20,20,0,423680,322.283,1,0,10,10,100,100,372.8,hus,77,338,40.00,0,38
60,1416711031,34,ENEMY_NORMAL_2,55,55,0,633050,207.483,1,0,10,11,100,100,272.9,rush,evasion,80,107,15.00,0,37
61,1416711032,34,ENEMY_NORMAL_2,55,55,0,633050,215.317,1,0,10,11,100,100,271.1,rush,evasion,80,107,15.00,0,37
62,1416711033,34,ENEMY_TOUGH_2,20,20,0,477614,290.033,1,0,10,10,100,100,355.7,,77,338,40.00,0,34
63,1416711034,34,ENEMY_NORMAL_2,12,12,0,606444,411.483,1,0,10,10,100,100,407.9,reflection,ivasion,80,107,48.00,0,33
64,1416711035,34,ENEMY_NORMAL_2,55,55,0,633050,195.000,1,0,10,11,100,100,257.4,rush,evasion,80,107,15.00,0,37
65,1416711036,34,ENEMY_NORMAL_2,55,55,0,633050,204.283,1,0,10,11,100,100,266.0,rush,evasion,80,107,15.00,0,37
66,1416711037,34,ENEMY_TOUGH_2,20,18,2,423680,330.433,0,0,10,10,100,96,381.1,hus,77,338,40.00,0,38
67,1416711038,34,ENEMY_MAGIC_RESIST_2,15,15,0,678110,253.483,1,0,10,11,100,100,280.3,blink,80,201,30.00,0,35
68,1416711039,34,ENEMY_TOUGH,15,14,1,678110,271.800,0,0,10,10,100,96,289.9,blink,75,208,30.00,0,35
