run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,25,ENEMY_DARKNESS_2,14,14,0,9352,16.017,1,0,10,11,100,100,10.8,reactive_armor,120,223,14.00,0,23
1,1416710972,25,ENEMY_FLYING_TOUGH,28,28,0,18004,28.283,1,0,10,11,100,100,15.1,untouchable,evasion,84,155,11.00,1,28
2,1416710973,25,ENEMY_MAGIC_RESIST_2,24,24,0,13968,22.133,1,0,10,11,100,100,13.8,,80,201,23.00,0,29
3,1416710974,25,ENEMY_PHYSICAL_RESIST_2,12,12,0,22296,13.217,1,0,10,11,100,100,8.1,blink,80,216,11.00,0,22
4,1416710975,25,ENEMY_PHYSICAL_RESIST_2,12,12,0,22296,13.217,1,0,10,11,100,100,8.3,blink,80,216,11.00,0,22
5,1416710976,25,ENEMY_TOUGH,16,16,0,6720,18.267,1,0,10,11,100,100,10.1,reflection,bkb,75,208,23.00,0,26
6,1416710977,25,ENEMY_MAGIC_RESIST_2,24,24,0,13968,22.133,1,0,10,11,100,100,13.8,,80,201,23.00,0,29
7,1416710978,25,ENEMY_HEALER,20,20,0,8506,18.017,1,0,10,11,100,100,7.8,ivasion,80,93,11.00,0,27
8,1416710979,25,ENEMY_FLYING_TOUGH,28,27,1,27006,66.150,0,0,10,11,100,97,21.3,untouchable,evasion,84,155,11.00,1,28
9,1416710980,25,ENEMY_FAST,14,14,0,19922,57.883,1,0,10,11,100,100,37.0,kraken_shell,evasion,160,91,22.00,0,24
10,1416710981,25,ENEMY_NORMAL_2,20,20,0,8506,18.017,1,0,10,11,100,100,7.8,ivasion,80,107,11.00,0,27
11,1416710982,25,ENEMY_PHYSICAL_RESIST_2,12,12,0,22296,13.217,1,0,10,11,100,100,7.8,blink,80,216,11.00,0,22
12,1416710983,25,ENEMY_MAGIC_RESIST_2,24,24,0,22116,37.750,1,0,10,11,100,100,27.0,,80,201,23.00,0,29
13,1416710984,25,ENEMY_MAGIC_RESIST_2,24,24,0,13968,22.133,1,0,10,11,100,100,13.8,,80,201,23.00,0,29
