run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,23,ENEMY_PHYSICAL_RESIST_2,12,11,1,431340,228.333,0,0,10,10,100,92,98.7,blink,80,216,11.00,0,22
1,1416710972,23,ENEMY_MAGIC_RESIST_2,24,24,0,124776,195.217,1,0,10,11,100,100,165.0,,80,201,23.00,0,29
2,1416710973,23,ENEMY_DARKNESS_2,14,14,0,83608,172.150,1,0,10,11,100,100,135.8,reactive_armor,120,223,14.00,0,23
3,1416710974,23,ENEMY_TOUGH,16,16,0,60112,198.617,1,0,10,11,100,100,181.5,reflection,bkb,75,208,23.00,0,26
4,1416710975,23,ENEMY_NORMAL_2,20,20,0,76010,144.017,1,0,10,11,100,100,69.1,ivasion,80,107,11.00,0,27
5,1416710976,23,ENEMY_FAST,14,3,11,177996,157.500,0,0,10,6,100,54,146.7,kraken_shell,evasion,160,91,22.00,0,24
6,1416710977,23,ENEMY_NORMAL_2,20,20,0,76010,128.817,1,0,10,11,100,100,64.9,ivasion,80,107,11.00,0,27
7,1416710978,23,ENEMY_DARKNESS_2,14,14,0,83608,168.683,1,0,10,11,100,100,135.8,reactive_armor,120,223,14.00,0,23
8,1416710979,23,ENEMY_DARKNESS_2,14,14,0,83608,168.550,1,0,10,11,100,100,135.6,reactive_armor,120,223,14.00,0,23
9,1416710980,23,ENEMY_FLYING_TOUGH,28,0,28,160972,67.467,0,0,10,6,100,29,35.7,untouchable,evasion,84,155,11.00,1,28
10,1416710981,23,ENEMY_MAGIC_RESIST_2,24,24,0,124776,176.017,1,0,10,11,100,100,148.4,,80,201,23.00,0,29
11,1416710982,23,ENEMY_MAGIC_RESIST_2,24,24,0,124776,175.350,1,0,10,11,100,100,139.4,,80,201,23.00,0,29
12,1416710983,23,ENEMY_TOUGH,16,16,0,60112,254.867,1,0,10,11,100,100,207.7,reflection,bkb,75,208,23.00,0,26
13,1416710984,23,ENEMY_FLYING_TOUGH,28,1,27,160972,70.733,0,0,10,6,100,30,40.6,untouchable,evasion,84,155,11.00,1,28
14,1416710985,23,ENEMY_PHYSICAL_RESIST_2,12,12,0,199080,82.283,1,0,10,11,100,100,56.8,blink,80,216,11.00,0,22
15,1416710986,23,ENEMY_FLYING_TOUGH,28,1,27,160972,65.583,0,0,10,6,100,30,34.0,untouchable,evasion,84,155,11.00,1,28
16,1416710987,23,ENEMY_MAGIC_RESIST,13,13,0,132520,221.467,1,0,10,11,100,100,177.1,reflection,80,201,12.00,0,21
17,1416710988,23,ENEMY_NORMAL_2,20,20,0,76010,141.483,1,0,10,11,100,100,66.5,ivasion,80,107,11.00,0,27
18,1416710989,23,ENEMY_DARKNESS_2,14,14,0,83608,172.150,1,0,10,11,100,100,137.7,reactive_armor,120,223,14.00,0,23
