run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,39,ENEMY_PHYSICAL_RESIST_2,12,8,4,1460922,459.533,0,0,10,9,100,84,527.1,evasion,hus,80,216,30.00,0,32
1,1416710972,39,ENEMY_TOUGH_2,20,17,3,1276610,403.283,0,0,10,10,100,94,501.0,,77,338,40.00,0,34
2,1416710973,39,ENEMY_DARKNESS_2,10,3,7,1487104,576.483,0,0,10,7,100,72,642.0,reactive_armor,120,223,35.00,0,39
3,1416710974,39,ENEMY_PHYSICAL_RESIST_2,12,9,3,1460922,416.450,0,0,10,8,100,88,467.5,evasion,hus,80,216,30.00,0,32
4,1416710975,39,ENEMY_MAGIC_RESIST_2,12,11,1,1460922,487.433,0,0,10,10,100,96,469.6,evasion,hus,80,201,30.00,0,32
5,1416710976,39,ENEMY_PHYSICAL_RESIST_2,15,5,10,1812545,317.983,0,0,10,7,100,75,368.2,blink,80,216,30.00,0,35
6,1416710977,39,ENEMY_MAGIC_RESIST_2,15,5,10,1812545,346.300,0,0,10,7,100,73,393.5,blink,80,201,30.00,0,35
7,1416710978,39,ENEMY_HEALER,20,11,9,2240076,405.083,0,0,10,8,100,82,535.8,,80,93,40.00,0,34
8,1416710979,39,ENEMY_TOUGH_2,20,10,10,1132480,415.083,0,0,10,7,100,80,523.9,hus,77,338,40.00,0,38
9,1416710980,39,ENEMY_TOUGH_2,20,17,3,1132480,450.467,0,0,10,10,100,94,543.2,hus,77,338,40.00,0,38
10,1416710981,39,ENEMY_TOUGH_2,20,15,5,1276610,388.600,0,0,10,9,100,90,505.1,,77,338,40.00,0,34
11,1416710982,39,ENEMY_TOUGH,15,1,14,1812545,345.867,0,0,10,6,100,62,375.8,blink,75,208,30.00,0,35
12,1416710983,39,ENEMY_TANK,12,1,11,1523160,297.233,0,0,10,6,100,56,254.6,kraken_shell,80,1116,25.00,0,36
13,1416710984,39,ENEMY_TOUGH_2,20,11,9,1132480,392.967,0,0,10,7,100,82,515.3,hus,77,338,40.00,0,38
14,1416710985,39,ENEMY_TOUGH,12,11,1,1599834,556.817,0,0,10,11,100,96,550.5,,75,208,24.00,0,31
15,1416710986,39,ENEMY_TOUGH_2,20,9,11,1132480,418.450,0,0,10,6,100,78,533.8,hus,77,338,40.00,0,38
16,1416710987,39,ENEMY_DARKNESS_2,10,7,3,1487104,510.567,0,0,10,9,100,88,537.0,reactive_armor,120,223,35.00,0,39
17,1416710988,39,ENEMY_TOUGH_2,20,20,0,1276610,383.350,1,0,10,11,100,100,475.5,,77,338,40.00,0,34
18,1416710989,39,ENEMY_TOUGH_2,20,14,6,1276610,414.517,0,0,10,9,100,88,553.2,,77,338,40.00,0,34
19,1416710990,39,ENEMY_MAGIC_RESIST_2,15,4,11,1812545,346.783,0,0,10,6,100,71,363.7,blink,80,201,30.00,0,35
20,1416710991,39,ENEMY_MAGIC_RESIST_2,15,4,11,1812545,346.283,0,0,10,6,100,71,338.2,blink,80,201,30.00,0,35
21,1416710992,39,ENEMY_TOUGH,12,12,0,1599834,413.750,1,0,10,11,100,100,386.6,,75,208,24.00,0,31
22,1416710993,39,ENEMY_TOUGH_2,20,14,6,1132480,376.150,0,0,10,8,100,88,495.8,hus,77,338,40.00,0,38
23,1416710994,39,ENEMY_TOUGH_2,20,13,7,1132480,423.050,0,0,10,8,100,86,545.9,hus,77,338,40.00,0,38
24,1416710995,39,ENEMY_TOUGH_2,20,8,12,1132480,467.583,0,0,10,7,100,76,575.6,hus,77,338,40.00,0,38
25,1416710996,39,ENEMY_TANK,12,1,11,1523160,298.067,0,0,10,6,100,56,247.0,kraken_shell,80,1116,25.00,0,36
26,1416710997,39,ENEMY_DARKNESS_2,10,7,3,1487104,438.417,0,0,10,9,100,88,476.6,reactive_armor,120,223,35.00,0,39
27,1416710998,39,ENEMY_NORMAL_2,55,17,38,2122923,258.867,0,0,10,6,100,62,388.7,rush,evasion,80,107,15.00,0,37
28,1416710999,39,ENEMY_PHYSICAL_RESIST_2,15,7,8,1812545,318.250,0,0,10,7,100,78,351.6,blink,80,216,30.00,0,35
29,1416711000,39,ENEMY_MAGIC_RESIST_2,10,6,4,1487104,454.567,0,0,10,8,100,84,518.5,reactive_armor,80,201,35.00,0,39
30,1416711001,39,ENEMY_PHYSICAL_RESIST_2,12,7,5,1460922,523.200,0,0,10,8,100,80,554.5,evasion,hus,80,216,30.00,0,32
31,1416711002,39,ENEMY_MAGIC_RESIST_2,12,4,8,3226644,426.633,0,0,10,6,100,68,504.7,evasion,hus,80,201,30.00,0,32
32,1416711003,39,ENEMY_TANK,12,2,10,1523160,327.200,0,0,10,6,100,60,256.4,kraken_shell,80,1116,25.00,0,36
33,1416711004,39,ENEMY_PHYSICAL_RESIST_2,12,8,4,1460922,460.400,0,0,10,8,100,84,511.5,evasion,hus,80,216,30.00,0,32
34,1416711005,39,ENEMY_DARKNESS_2,10,7,3,1487104,429.883,0,0,10,9,100,88,490.2,reactive_armor,120,223,35.00,0,39
35,1416711006,39,ENEMY_TOUGH,12,11,1,1599834,506.033,0,0,10,10,100,96,547.3,,75,208,24.00,0,31
36,1416711007,39,ENEMY_PHYSICAL_RESIST_2,15,4,11,1812545,331.800,0,0,10,6,100,72,371.8,blink,80,216,30.00,0,35
37,1416711008,39,ENEMY_NORMAL_WEAK,12,12,0,1599834,460.017,1,0,10,11,100,100,495.2,,80,33,24.00,0,31
38,1416711009,39,ENEMY_TOUGH,12,12,0,1599834,512.467,1,0,10,11,100,100,525.2,,75,208,24.00,0,31
39,1416711010,39,ENEMY_NORMAL_WEAK,12,12,0,1599834,512.150,1,0,10,11,100,100,462.2,,80,33,24.00,0,31
40,1416711011,39,ENEMY_NORMAL_2,12,7,5,1620990,548.067,0,0,10,8,100,80,544.9,reflection,ivasion,80,107,48.00,0,33
41,1416711012,39,ENEMY_TOUGH_2,20,16,4,1276610,447.850,0,0,10,10,100,92,548.8,,77,338,40.00,0,34
42,1416711013,39,ENEMY_PHYSICAL_RESIST_2,15,7,8,1812545,309.800,0,0,10,6,100,81,341.9,blink,80,216,30.00,0,35
43,1416711014,39,ENEMY_TOUGH_2,20,10,10,1132480,446.567,0,0,10,8,100,80,555.6,hus,77,338,40.00,0,38
44,1416711015,39,ENEMY_PHYSICAL_RESIST_2,12,6,6,1460922,442.867,0,0,10,7,100,76,536.6,evasion,hus,80,216,30.00,0,32
45,1416711016,39,ENEMY_TOUGH_2,20,17,3,1276610,387.833,0,0,10,10,100,94,498.5,,77,338,40.00,0,34
46,1416711017,39,ENEMY_TOUGH_2,20,17,3,1276610,381.233,0,0,10,9,100,94,520.1,,77,338,40.00,0,34
47,1416711018,39,ENEMY_NORMAL_2,12,9,3,2631300,516.817,0,0,10,9,100,88,480.9,reflection,ivasion,80,107,48.00,0,33
