run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,35,ENEMY_MAGIC_RESIST_2,15,15,0,53451,58.333,1,0,10,11,100,100,35.8,blink,80,201,30.00,0,35
1,1416710972,35,ENEMY_TANK,12,12,0,23628,29.217,1,0,10,11,100,100,18.0,kraken_shell,80,1116,25.00,0,36
2,1416710973,35,ENEMY_TOUGH_2,20,20,0,19792,34.367,1,0,10,11,100,100,20.5,,77,338,40.00,0,34
3,1416710974,35,ENEMY_NORMAL_WEAK,12,12,0,24816,34.017,1,0,10,11,100,100,20.0,,80,33,24.00,0,31
4,1416710975,35,ENEMY_DARKNESS_2,10,10,0,23072,32.783,1,0,10,11,100,100,27.7,reactive_armor,120,223,35.00,0,39
5,1416710976,35,ENEMY_NORMAL_2,55,55,0,26235,33.000,1,0,10,11,100,100,26.1,rush,evasion,80,107,15.00,0,37
6,1416710977,35,ENEMY_NORMAL_2,55,55,0,26235,32.950,1,0,10,11,100,100,25.4,rush,evasion,80,107,15.00,0,37
7,1416710978,35,ENEMY_NORMAL_2,55,55,0,26235,32.950,1,0,10,11,100,100,26.1,rush,evasion,80,107,15.00,0,37
8,1416710979,35,ENEMY_TOUGH_2,20,20,0,19792,34.517,1,0,10,11,100,100,20.1,,77,338,40.00,0,34
9,1416710980,35,ENEMY_PHYSICAL_RESIST_2,12,12,0,22668,37.867,1,0,10,11,100,100,30.8,evasion,hus,80,216,30.00,0,32
10,1416710981,35,ENEMY_TANK,12,12,0,23628,28.417,1,0,10,11,100,100,16.8,kraken_shell,80,1116,25.00,0,36
11,1416710982,35,ENEMY_NORMAL_WEAK,12,12,0,24816,37.567,1,0,10,11,100,100,22.6,,80,33,24.00,0,31
12,1416710983,35,ENEMY_TOUGH,12,12,0,24816,41.483,1,0,10,11,100,100,26.5,,75,208,24.00,0,31
13,1416710984,35,ENEMY_HEALER,20,20,0,19792,33.867,1,0,10,11,100,100,20.5,,80,93,40.00,0,34
14,1416710985,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,37.000,1,0,10,11,100,100,28.5,evasion,hus,80,201,30.00,0,32
15,1416710986,35,ENEMY_TOUGH_2,20,20,0,19792,34.367,1,0,10,11,100,100,20.7,,77,338,40.00,0,34
16,1416710987,35,ENEMY_FLYING,12,12,0,25146,31.083,1,0,10,11,100,100,24.0,reflection,ivasion,93,78,48.00,1,33
17,1416710988,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,37.317,1,0,10,11,100,100,28.6,evasion,hus,80,201,30.00,0,32
18,1416710989,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,36.950,1,0,10,11,100,100,28.6,evasion,hus,80,201,30.00,0,32
19,1416710990,35,ENEMY_TOUGH_2,20,20,0,29852,49.083,1,0,10,11,100,100,38.4,hus,77,338,40.00,0,38
20,1416710991,35,ENEMY_MAGIC_RESIST_2,10,10,0,23072,34.283,1,0,10,11,100,100,26.6,reactive_armor,80,201,35.00,0,39
21,1416710992,35,ENEMY_NORMAL_2,12,12,0,25146,32.283,1,0,10,11,100,100,21.8,reflection,ivasion,80,107,48.00,0,33
22,1416710993,35,ENEMY_NORMAL_WEAK,12,12,0,24816,33.967,1,0,10,11,100,100,19.8,,80,33,24.00,0,31
23,1416710994,35,ENEMY_TOUGH,12,12,0,24816,34.017,1,0,10,11,100,100,21.1,,75,208,24.00,0,31
24,1416710995,35,ENEMY_NORMAL_2,55,55,0,26235,32.950,1,0,10,11,100,100,25.9,rush,evasion,80,107,15.00,0,37
25,1416710996,35,ENEMY_TOUGH,15,15,0,28125,26.550,1,0,10,11,100,100,21.0,blink,75,208,30.00,0,35
26,1416710997,35,ENEMY_NORMAL_WEAK,12,12,0,24816,37.350,1,0,10,11,100,100,20.0,,80,33,24.00,0,31
27,1416710998,35,ENEMY_TANK,12,12,0,23628,28.817,1,0,10,11,100,100,16.9,kraken_shell,80,1116,25.00,0,36
28,1416710999,35,ENEMY_NORMAL_2,55,55,0,26235,33.083,1,0,10,11,100,100,26.1,rush,evasion,80,107,15.00,0,37
29,1416711000,35,ENEMY_NORMAL_WEAK,12,12,0,24816,34.417,1,0,10,11,100,100,20.2,,80,33,24.00,0,31
30,1416711001,35,ENEMY_PHYSICAL_RESIST_2,15,15,0,28125,27.817,1,0,10,11,100,100,21.7,blink,80,216,30.00,0,35
31,1416711002,35,ENEMY_NORMAL_2,55,55,0,26235,32.550,1,0,10,11,100,100,26.7,rush,evasion,80,107,15.00,0,37
32,1416711003,35,ENEMY_TOUGH,15,15,0,28125,27.550,1,0,10,11,100,100,20.6,blink,75,208,30.00,0,35
33,1416711004,35,ENEMY_FLYING,12,12,0,25146,32.017,1,0,10,11,100,100,23.0,reflection,ivasion,93,78,48.00,1,33
34,1416711005,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,34.150,1,0,10,11,100,100,26.8,evasion,hus,80,201,30.00,0,32
35,1416711006,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,35.050,1,0,10,11,100,100,27.4,evasion,hus,80,201,30.00,0,32
36,1416711007,35,ENEMY_TOUGH,12,12,0,24816,41.217,1,0,10,11,100,100,24.4,,75,208,24.00,0,31
37,1416711008,35,ENEMY_TOUGH_2,20,20,0,17560,36.283,1,0,10,11,100,100,25.2,hus,77,338,40.00,0,38
38,1416711009,35,ENEMY_PHYSICAL_RESIST_2,15,15,0,28125,27.750,1,0,10,11,100,100,20.0,blink,80,216,30.00,0,35
39,1416711010,35,ENEMY_PHYSICAL_RESIST_2,12,12,0,22668,36.950,1,0,10,11,100,100,30.8,evasion,hus,80,216,30.00,0,32
40,1416711011,35,ENEMY_TOUGH,12,12,0,24816,34.950,1,0,10,11,100,100,20.1,,75,208,24.00,0,31
41,1416711012,35,ENEMY_NORMAL_2,12,12,0,25146,34.817,1,0,10,11,100,100,24.9,reflection,ivasion,80,107,48.00,0,33
42,1416711013,35,ENEMY_TOUGH_2,20,20,0,19792,31.400,1,0,10,11,100,100,19.1,,77,338,40.00,0,34
43,1416711014,35,ENEMY_TOUGH_2,20,20,0,19792,34.367,1,0,10,11,100,100,21.2,,77,338,40.00,0,34
44,1416711015,35,ENEMY_TOUGH_2,20,20,0,19792,34.483,1,0,10,11,100,100,20.5,,77,338,40.00,0,34
45,1416711016,35,ENEMY_MAGIC_RESIST_2,12,12,0,22668,36.783,1,0,10,11,100,100,32.0,evasion,hus,80,201,30.00,0,32
46,1416711017,35,ENEMY_TOUGH_2,20,20,0,17560,37.750,1,0,10,11,100,100,25.4,hus,77,338,40.00,0,38
47,1416711018,35,ENEMY_NORMAL_2,55,55,0,26235,32.950,1,0,10,11,100,100,25.3,rush,evasion,80,107,15.00,0,37
48,1416711019,35,ENEMY_DARKNESS_2,10,10,0,23072,33.367,1,0,10,11,100,100,26.3,reactive_armor,120,223,35.00,0,39
49,1416711020,35,ENEMY_NORMAL_2,12,12,0,25146,34.017,1,0,10,11,100,100,24.5,reflection,ivasion,80,107,48.00,0,33
50,1416711021,35,ENEMY_TOUGH,12,12,0,24816,41.350,1,0,10,11,100,100,26.3,,75,208,24.00,0,31
51,1416711022,35,ENEMY_TANK,12,12,0,23628,28.817,1,0,10,11,100,100,17.5,kraken_shell,80,1116,25.00,0,36
52,1416711023,35,ENEMY_TANK,12,12,0,23628,28.417,1,0,10,11,100,100,16.7,kraken_shell,80,1116,25.00,0,36
53,1416711024,35,ENEMY_TANK,12,12,0,23628,28.817,1,0,10,11,100,100,16.8,kraken_shell,80,1116,25.00,0,36
54,1416711025,35,ENEMY_DARKNESS_2,10,10,0,23072,33.217,1,0,10,11,100,100,28.3,reactive_armor,120,223,35.00,0,39
55,1416711026,35,ENEMY_NORMAL_WEAK,12,12,0,24816,35.750,1,0,10,11,100,100,22.1,,80,33,24.00,0,31
56,1416711027,35,ENEMY_TOUGH_2,20,20,0,19792,34.567,1,0,10,11,100,100,21.0,,77,338,40.00,0,34
57,1416711028,35,ENEMY_TOUGH_2,20,20,0,19792,34.617,1,0,10,11,100,100,20.4,,77,338,40.00,0,34
58,1416711029,35,ENEMY_NORMAL_2,55,55,0,26235,32.683,1,0,10,11,100,100,26.4,rush,evasion,80,107,15.00,0,37
59,1416711030,35,ENEMY_PHYSICAL_RESIST_2,12,12,0,22668,33.617,1,0,10,11,100,100,25.1,evasion,hus,80,216,30.00,0,32
60,1416711031,35,ENEMY_DARKNESS_2,10,10,0,23072,35.033,1,0,10,11,100,100,27.4,reactive_armor,120,223,35.00,0,39
61,1416711032,35,ENEMY_TOUGH_2,20,20,0,19792,34.483,1,0,10,11,100,100,20.5,,77,338,40.00,0,34
62,1416711033,35,ENEMY_DARKNESS_2,10,10,0,23072,31.350,1,0,10,11,100,100,25.8,reactive_armor,120,223,35.00,0,39
63,1416711034,35,ENEMY_TOUGH_2,20,20,0,19792,34.517,1,0,10,11,100,100,20.2,,77,338,40.00,0,34
64,1416711035,35,ENEMY_TOUGH_2,20,20,0,17560,36.283,1,0,10,11,100,100,25.2,hus,77,338,40.00,0,38
65,1416711036,35,ENEMY_TANK,12,12,0,23628,28.817,1,0,10,11,100,100,17.5,kraken_shell,80,1116,25.00,0,36
