run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,31,ENEMY_FLYING,12,7,5,319974,312.633,0,0,10,9,100,69,272.5,reflection,ivasion,93,78,48.00,1,33
1,1416710972,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,317.750,1,0,10,11,100,100,259.2,evasion,hus,80,201,30.00,0,32
2,1416710973,31,ENEMY_NORMAL_WEAK,12,12,0,315804,220.283,1,0,10,11,100,100,206.5,,80,33,24.00,0,31
3,1416710974,31,ENEMY_TOUGH_2,20,20,0,223540,243.467,1,0,10,11,100,100,218.1,hus,77,338,40.00,0,38
4,1416710975,31,ENEMY_TOUGH,15,15,0,357785,217.783,1,0,10,11,100,100,196.5,blink,75,208,30.00,0,35
5,1416710976,31,ENEMY_FLYING,12,8,4,319974,276.817,0,0,10,9,100,75,222.6,reflection,ivasion,93,78,48.00,1,33
6,1416710977,31,ENEMY_TOUGH,12,12,0,315804,213.617,1,0,10,11,100,100,174.3,,75,208,24.00,0,31
7,1416710978,31,ENEMY_TANK,12,3,9,300660,270.550,0,0,10,6,100,61,222.5,kraken_shell,80,1116,25.00,0,36
8,1416710979,31,ENEMY_PHYSICAL_RESIST_2,12,12,0,288378,296.550,1,0,10,11,100,100,277.8,evasion,hus,80,216,30.00,0,32
9,1416710980,31,ENEMY_NORMAL_WEAK,12,12,0,315804,216.333,1,0,10,11,100,100,186.3,,80,33,24.00,0,31
10,1416710981,31,ENEMY_DARKNESS_2,10,10,0,293546,232.417,1,0,10,11,100,100,263.5,reactive_armor,120,223,35.00,0,39
11,1416710982,31,ENEMY_PHYSICAL_RESIST_2,12,10,2,288378,350.483,0,0,10,10,100,91,360.3,evasion,hus,80,216,30.00,0,32
12,1416710983,31,ENEMY_NORMAL_2,55,55,0,419037,246.017,1,0,10,11,100,100,246.8,rush,evasion,80,107,15.00,0,37
13,1416710984,31,ENEMY_NORMAL_2,12,12,0,319974,207.483,1,0,10,11,100,100,195.1,reflection,ivasion,80,107,48.00,0,33
14,1416710985,31,ENEMY_DARKNESS_2,10,10,0,293546,270.017,1,0,10,11,100,100,250.2,reactive_armor,120,223,35.00,0,39
15,1416710986,31,ENEMY_FLYING,12,7,5,319974,313.000,0,0,10,9,100,68,261.9,reflection,ivasion,93,78,48.00,1,33
16,1416710987,31,ENEMY_NORMAL_2,55,55,0,334015,131.433,1,0,10,11,100,100,140.8,rush,evasion,80,107,15.00,0,37
17,1416710988,31,ENEMY_NORMAL_2,55,55,0,334015,157.417,1,0,10,11,100,100,153.5,rush,evasion,80,107,15.00,0,37
18,1416710989,31,ENEMY_NORMAL_2,55,55,0,334015,121.033,1,0,10,11,100,100,142.6,rush,evasion,80,107,15.00,0,37
19,1416710990,31,ENEMY_TOUGH,12,12,0,315804,218.550,1,0,10,11,100,100,188.0,,75,208,24.00,0,31
20,1416710991,31,ENEMY_NORMAL_2,55,55,0,334015,154.267,1,0,10,11,100,100,166.1,rush,evasion,80,107,15.00,0,37
21,1416710992,31,ENEMY_PHYSICAL_RESIST_2,15,15,0,357785,213.100,1,0,10,11,100,100,187.1,blink,80,216,30.00,0,35
22,1416710993,31,ENEMY_PHYSICAL_RESIST_2,15,14,1,691181,299.383,0,0,10,10,100,96,235.0,blink,80,216,30.00,0,35
23,1416710994,31,ENEMY_TOUGH,15,15,0,357785,179.883,1,0,10,11,100,100,170.6,blink,75,208,30.00,0,35
24,1416710995,31,ENEMY_TOUGH_2,20,20,0,251986,201.150,1,0,10,11,100,100,199.7,,77,338,40.00,0,34
25,1416710996,31,ENEMY_FLYING,12,7,5,319974,309.100,0,0,10,8,100,69,282.2,reflection,ivasion,93,78,48.00,1,33
26,1416710997,31,ENEMY_NORMAL_2,55,55,0,334015,149.417,1,0,10,11,100,100,165.6,rush,evasion,80,107,15.00,0,37
27,1416710998,31,ENEMY_NORMAL_2,12,12,0,319974,213.217,1,0,10,11,100,100,187.2,reflection,ivasion,80,107,48.00,0,33
28,1416710999,31,ENEMY_TOUGH_2,20,20,0,223540,243.700,1,0,10,11,100,100,221.1,hus,77,338,40.00,0,38
29,1416711000,31,ENEMY_FLYING,12,8,4,319974,279.083,0,0,10,8,100,75,220.1,reflection,ivasion,93,78,48.00,1,33
30,1416711001,31,ENEMY_TOUGH_2,20,20,0,223540,204.583,1,0,10,11,100,100,207.2,hus,77,338,40.00,0,38
31,1416711002,31,ENEMY_MAGIC_RESIST_2,15,15,0,357785,208.750,1,0,10,11,100,100,197.1,blink,80,201,30.00,0,35
32,1416711003,31,ENEMY_TOUGH,12,12,0,315804,220.017,1,0,10,11,100,100,197.1,,75,208,24.00,0,31
33,1416711004,31,ENEMY_TOUGH,15,15,0,357785,168.950,1,0,10,11,100,100,156.4,blink,75,208,30.00,0,35
34,1416711005,31,ENEMY_TOUGH_2,20,20,0,223540,199.817,1,0,10,11,100,100,191.6,hus,77,338,40.00,0,38
35,1416711006,31,ENEMY_TANK,12,3,9,300660,271.317,0,0,10,6,100,61,233.5,kraken_shell,80,1116,25.00,0,36
36,1416711007,31,ENEMY_TANK,12,6,6,300660,269.150,0,0,10,7,100,75,220.6,kraken_shell,80,1116,25.00,0,36
37,1416711008,31,ENEMY_PHYSICAL_RESIST_2,12,12,0,288378,310.683,1,0,10,11,100,100,301.0,evasion,hus,80,216,30.00,0,32
38,1416711009,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,301.483,1,0,10,11,100,100,328.0,evasion,hus,80,201,30.00,0,32
39,1416711010,31,ENEMY_TOUGH_2,20,20,0,251986,206.133,1,0,10,11,100,100,196.2,,77,338,40.00,0,34
40,1416711011,31,ENEMY_NORMAL_2,55,55,0,334015,153.667,1,0,10,11,100,100,185.4,rush,evasion,80,107,15.00,0,37
41,1416711012,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,267.167,1,0,10,11,100,100,258.7,evasion,hus,80,201,30.00,0,32
42,1416711013,31,ENEMY_TOUGH_2,20,20,0,223540,241.350,1,0,10,11,100,100,218.0,hus,77,338,40.00,0,38
43,1416711014,31,ENEMY_TOUGH,15,15,0,357785,205.267,1,0,10,11,100,100,187.2,blink,75,208,30.00,0,35
44,1416711015,31,ENEMY_NORMAL_2,55,55,0,334015,162.683,1,0,10,11,100,100,182.4,rush,evasion,80,107,15.00,0,37
45,1416711016,31,ENEMY_TANK,12,2,10,300660,274.333,0,0,10,6,100,58,237.3,kraken_shell,80,1116,25.00,0,36
46,1416711017,31,ENEMY_DARKNESS_2,10,10,0,293546,254.483,1,0,10,11,100,100,235.3,reactive_armor,120,223,35.00,0,39
47,1416711018,31,ENEMY_TANK,12,6,6,300660,275.683,0,0,10,8,100,74,225.2,kraken_shell,80,1116,25.00,0,36
48,1416711019,31,ENEMY_PHYSICAL_RESIST_2,12,12,0,288378,293.733,1,0,10,11,100,100,278.9,evasion,hus,80,216,30.00,0,32
49,1416711020,31,ENEMY_PHYSICAL_RESIST_2,15,15,0,357785,204.267,1,0,10,11,100,100,187.7,blink,80,216,30.00,0,35
50,1416711021,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,263.667,1,0,10,11,100,100,254.4,evasion,hus,80,201,30.00,0,32
51,1416711022,31,ENEMY_TOUGH_2,20,20,0,223540,233.883,1,0,10,11,100,100,240.5,hus,77,338,40.00,0,38
52,1416711023,31,ENEMY_NORMAL_WEAK,12,12,0,315804,229.217,1,0,10,11,100,100,175.8,,80,33,24.00,0,31
53,1416711024,31,ENEMY_MAGIC_RESIST_2,10,10,0,293546,243.600,1,0,10,11,100,100,247.6,reactive_armor,80,201,35.00,0,39
54,1416711025,31,ENEMY_TOUGH_2,20,20,0,223540,245.817,1,0,10,11,100,100,218.4,hus,77,338,40.00,0,38
55,1416711026,31,ENEMY_TOUGH_2,20,20,0,251986,225.100,1,0,10,11,100,100,207.1,,77,338,40.00,0,34
56,1416711027,31,ENEMY_TOUGH_2,20,20,0,223540,251.650,1,0,10,11,100,100,215.8,hus,77,338,40.00,0,38
57,1416711028,31,ENEMY_TOUGH_2,20,20,0,223540,178.550,1,0,10,11,100,100,190.8,hus,77,338,40.00,0,38
58,1416711029,31,ENEMY_MAGIC_RESIST_2,10,10,0,293546,254.783,1,0,10,11,100,100,242.4,reactive_armor,80,201,35.00,0,39
59,1416711030,31,ENEMY_TOUGH,15,15,0,357785,178.817,1,0,10,11,100,100,172.3,blink,75,208,30.00,0,35
60,1416711031,31,ENEMY_TANK,12,2,10,300660,271.583,0,0,10,6,100,57,232.7,kraken_shell,80,1116,25.00,0,36
61,1416711032,31,ENEMY_PHYSICAL_RESIST_2,15,15,0,357785,217.667,1,0,10,11,100,100,203.8,blink,80,216,30.00,0,35
62,1416711033,31,ENEMY_NORMAL_2,55,55,0,419037,209.750,1,0,10,11,100,100,211.0,rush,evasion,80,107,15.00,0,37
63,1416711034,31,ENEMY_TOUGH,12,12,0,315804,231.367,1,0,10,11,100,100,203.4,,75,208,24.00,0,31
64,1416711035,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,288.950,1,0,10,11,100,100,270.0,evasion,hus,80,201,30.00,0,32
65,1416711036,31,ENEMY_MAGIC_RESIST_2,12,12,0,288378,303.833,1,0,10,11,100,100,278.4,evasion,hus,80,201,30.00,0,32
66,1416711037,31,ENEMY_NORMAL_2,55,55,0,334015,159.550,1,0,10,11,100,100,186.4,rush,evasion,80,107,15.00,0,37
67,1416711038,31,ENEMY_TOUGH_2,20,20,0,223540,250.667,1,0,10,11,100,100,224.4,hus,77,338,40.00,0,38
68,1416711039,31,ENEMY_NORMAL_WEAK,12,12,0,315804,231.883,1,0,10,11,100,100,202.6,,80,33,24.00,0,31
69,1416711040,31,ENEMY_NORMAL_2,55,55,0,334015,143.967,1,0,10,11,100,100,166.3,rush,evasion,80,107,15.00,0,37
70,1416711041,31,ENEMY_NORMAL_WEAK,12,12,0,315804,221.350,1,0,10,11,100,100,175.4,,80,33,24.00,0,31
71,1416711042,31,ENEMY_TOUGH_2,20,20,0,251986,202.933,1,0,10,11,100,100,201.5,,77,338,40.00,0,34
