run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,29,ENEMY_NORMAL_2,20,20,0,87922,36.067,1,0,10,11,100,100,27.4,ivasion,80,107,11.00,0,27
1,1416710972,29,ENEMY_FAST,14,1,13,120470,185.467,0,0,10,6,100,48,182.4,kraken_shell,evasion,160,91,22.00,0,24
2,1416710973,29,ENEMY_FLYING_TOUGH,28,10,18,108948,65.200,0,0,10,6,100,56,55.3,untouchable,evasion,84,155,11.00,1,28
3,1416710974,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
4,1416710975,29,ENEMY_MAGIC_RESIST,13,13,0,89679,160.917,1,0,10,11,100,100,92.8,reflection,80,201,12.00,0,21
5,1416710976,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,131.750,1,0,10,11,100,100,82.5,,80,201,23.00,0,29
6,1416710977,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
7,1416710978,29,ENEMY_TOUGH,16,16,0,40688,172.417,1,0,10,11,100,100,114.3,reflection,bkb,75,208,23.00,0,26
8,1416710979,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,153.217,1,0,10,11,100,100,94.7,,80,201,23.00,0,29
9,1416710980,29,ENEMY_NORMAL_2,20,20,0,51438,36.017,1,0,10,11,100,100,27.5,ivasion,80,107,11.00,0,27
10,1416710981,29,ENEMY_TOUGH,16,16,0,40688,180.267,1,0,10,11,100,100,116.3,reflection,bkb,75,208,23.00,0,26
11,1416710982,29,ENEMY_HEALER,20,20,0,51438,34.950,1,0,10,11,100,100,26.4,ivasion,80,93,11.00,0,27
12,1416710983,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,91.217,1,0,10,11,100,100,51.7,blink,80,216,11.00,0,22
13,1416710984,29,ENEMY_DARKNESS_2,14,14,0,56574,134.417,1,0,10,11,100,100,103.6,reactive_armor,120,223,14.00,0,23
14,1416710985,29,ENEMY_FAST,14,3,11,120470,183.167,0,0,10,6,100,56,166.2,kraken_shell,evasion,160,91,22.00,0,24
15,1416710986,29,ENEMY_DARKNESS_2,14,14,0,56574,134.417,1,0,10,11,100,100,103.6,reactive_armor,120,223,14.00,0,23
16,1416710987,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,91.967,1,0,10,11,100,100,54.7,blink,80,216,11.00,0,22
17,1416710988,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,132.950,1,0,10,11,100,100,83.8,,80,201,23.00,0,29
18,1416710989,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
19,1416710990,29,ENEMY_FLYING_TOUGH,28,11,17,108948,70.017,0,0,10,6,100,57,54.9,untouchable,evasion,84,155,11.00,1,28
20,1416710991,29,ENEMY_TOUGH,16,16,0,40688,171.017,1,0,10,11,100,100,116.3,reflection,bkb,75,208,23.00,0,26
21,1416710992,29,ENEMY_MAGIC_RESIST,13,13,0,89679,171.750,1,0,10,11,100,100,130.1,reflection,80,201,12.00,0,21
22,1416710993,29,ENEMY_TOUGH,16,16,0,40688,171.967,1,0,10,11,100,100,124.6,reflection,bkb,75,208,23.00,0,26
23,1416710994,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,131.750,1,0,10,11,100,100,82.5,,80,201,23.00,0,29
24,1416710995,29,ENEMY_MAGIC_RESIST,13,13,0,89679,189.483,1,0,10,11,100,100,135.4,reflection,80,201,12.00,0,21
25,1416710996,29,ENEMY_FAST,14,5,9,120470,183.650,0,0,10,7,100,64,157.9,kraken_shell,evasion,160,91,22.00,0,24
26,1416710997,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,88.550,1,0,10,11,100,100,52.0,blink,80,216,11.00,0,22
27,1416710998,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
28,1416710999,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,131.750,1,0,10,11,100,100,82.6,,80,201,23.00,0,29
29,1416711000,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,92.950,1,0,10,11,100,100,44.3,blink,80,216,11.00,0,22
30,1416711001,29,ENEMY_MAGIC_RESIST,13,13,0,89679,176.817,1,0,10,11,100,100,124.4,reflection,80,201,12.00,0,21
31,1416711002,29,ENEMY_DARKNESS_2,14,14,0,56574,135.217,1,0,10,11,100,100,105.6,reactive_armor,120,223,14.00,0,23
32,1416711003,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,133.750,1,0,10,11,100,100,80.9,,80,201,23.00,0,29
33,1416711004,29,ENEMY_DARKNESS_2,14,14,0,56574,135.083,1,0,10,11,100,100,105.4,reactive_armor,120,223,14.00,0,23
34,1416711005,29,ENEMY_FLYING,14,3,11,247296,63.650,0,0,10,6,100,43,43.1,untouchable,93,78,15.00,1,25
35,1416711006,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,138.017,1,0,10,11,100,100,82.7,,80,201,23.00,0,29
36,1416711007,29,ENEMY_FLYING_TOUGH,28,10,18,108948,63.583,0,0,10,6,100,53,54.7,untouchable,evasion,84,155,11.00,1,28
37,1416711008,29,ENEMY_TOUGH,16,16,0,40688,152.117,1,0,10,11,100,100,89.4,reflection,bkb,75,208,23.00,0,26
38,1416711009,29,ENEMY_TOUGH,16,16,0,40688,159.467,1,0,10,11,100,100,109.8,reflection,bkb,75,208,23.00,0,26
39,1416711010,29,ENEMY_FAST,14,1,13,120470,185.417,0,0,10,6,100,48,194.6,kraken_shell,evasion,160,91,22.00,0,24
40,1416711011,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
41,1416711012,29,ENEMY_MAGIC_RESIST,13,13,0,89679,163.350,1,0,10,11,100,100,135.4,reflection,80,201,12.00,0,21
42,1416711013,29,ENEMY_FLYING_TOUGH,28,10,18,108948,66.517,0,0,10,6,100,54,55.8,untouchable,evasion,84,155,11.00,1,28
43,1416711014,29,ENEMY_FLYING_TOUGH,28,11,17,108948,58.950,0,0,10,6,100,57,50.2,untouchable,evasion,84,155,11.00,1,28
44,1416711015,29,ENEMY_NORMAL_2,20,20,0,51438,36.017,1,0,10,11,100,100,27.6,ivasion,80,107,11.00,0,27
45,1416711016,29,ENEMY_DARKNESS_2,14,14,0,56574,135.083,1,0,10,11,100,100,105.4,reactive_armor,120,223,14.00,0,23
46,1416711017,29,ENEMY_MAGIC_RESIST,13,13,0,89679,172.550,1,0,10,11,100,100,121.0,reflection,80,201,12.00,0,21
47,1416711018,29,ENEMY_DARKNESS_2,14,13,1,113148,273.017,0,0,10,11,100,96,163.1,reactive_armor,120,223,14.00,0,23
48,1416711019,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.8,untouchable,93,78,15.00,1,25
49,1416711020,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
50,1416711021,29,ENEMY_FAST,14,4,10,120470,180.300,0,0,10,6,100,60,158.2,kraken_shell,evasion,160,91,22.00,0,24
51,1416711022,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,91.217,1,0,10,11,100,100,54.9,blink,80,216,11.00,0,22
52,1416711023,29,ENEMY_FLYING_TOUGH,28,11,17,108948,65.050,0,0,10,6,100,58,55.4,untouchable,evasion,84,155,11.00,1,28
53,1416711024,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,132.950,1,0,10,11,100,100,83.7,,80,201,23.00,0,29
54,1416711025,29,ENEMY_FAST,14,3,11,120470,181.017,0,0,10,6,100,56,155.6,kraken_shell,evasion,160,91,22.00,0,24
55,1416711026,29,ENEMY_TOUGH,16,16,0,40688,171.517,1,0,10,11,100,100,116.7,reflection,bkb,75,208,23.00,0,26
56,1416711027,29,ENEMY_FLYING_TOUGH,28,10,18,108948,66.050,0,0,10,6,100,52,54.7,untouchable,evasion,84,155,11.00,1,28
57,1416711028,29,ENEMY_DARKNESS_2,14,14,0,56574,134.417,1,0,10,11,100,100,103.6,reactive_armor,120,223,14.00,0,23
58,1416711029,29,ENEMY_FLYING_TOUGH,28,11,17,108948,63.167,0,0,10,6,100,60,52.1,untouchable,evasion,84,155,11.00,1,28
59,1416711030,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
60,1416711031,29,ENEMY_FLYING,14,5,9,247296,57.017,0,0,10,6,100,54,40.7,untouchable,93,78,15.00,1,25
61,1416711032,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,135.083,1,0,10,11,100,100,80.0,,80,201,23.00,0,29
62,1416711033,29,ENEMY_FLYING_TOUGH,28,8,20,108948,64.183,0,0,10,6,100,49,54.6,untouchable,evasion,84,155,11.00,1,28
63,1416711034,29,ENEMY_DARKNESS_2,14,14,0,56574,134.417,1,0,10,11,100,100,103.8,reactive_armor,120,223,14.00,0,23
64,1416711035,29,ENEMY_FAST,14,2,12,120470,182.167,0,0,10,6,100,52,176.6,kraken_shell,evasion,160,91,22.00,0,24
65,1416711036,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,131.750,1,0,10,11,100,100,82.6,,80,201,23.00,0,29
66,1416711037,29,ENEMY_FLYING_TOUGH,28,11,17,108948,59.200,0,0,10,6,100,59,53.4,untouchable,evasion,84,155,11.00,1,28
67,1416711038,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,44,42.9,untouchable,93,78,15.00,1,25
68,1416711039,29,ENEMY_TOUGH,16,16,0,40688,171.467,1,0,10,11,100,100,116.5,reflection,bkb,75,208,23.00,0,26
69,1416711040,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,159.883,1,0,10,11,100,100,100.3,,80,201,23.00,0,29
70,1416711041,29,ENEMY_FLYING,14,3,11,247296,63.633,0,0,10,6,100,43,42.9,untouchable,93,78,15.00,1,25
71,1416711042,29,ENEMY_FAST,14,1,13,120470,185.000,0,0,10,6,100,48,174.4,kraken_shell,evasion,160,91,22.00,0,24
72,1416711043,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,88.950,1,0,10,11,100,100,49.7,blink,80,216,11.00,0,22
73,1416711044,29,ENEMY_FLYING_TOUGH,28,9,19,108948,62.867,0,0,10,6,100,54,51.5,untouchable,evasion,84,155,11.00,1,28
74,1416711045,29,ENEMY_FLYING_TOUGH,28,7,21,108948,66.333,0,0,10,6,100,46,50.3,untouchable,evasion,84,155,11.00,1,28
75,1416711046,29,ENEMY_NORMAL_2,20,20,0,51438,36.017,1,0,10,11,100,100,27.3,ivasion,80,107,11.00,0,27
76,1416711047,29,ENEMY_FAST,14,3,11,120470,185.600,0,0,10,6,100,56,172.9,kraken_shell,evasion,160,91,22.00,0,24
77,1416711048,29,ENEMY_NORMAL_2,20,20,0,51438,36.017,1,0,10,11,100,100,27.7,ivasion,80,107,11.00,0,27
78,1416711049,29,ENEMY_PHYSICAL_RESIST_2,12,12,0,134736,88.950,1,0,10,11,100,100,52.9,blink,80,216,11.00,0,22
79,1416711050,29,ENEMY_TOUGH,16,16,0,40688,171.467,1,0,10,11,100,100,113.6,reflection,bkb,75,208,23.00,0,26
80,1416711051,29,ENEMY_MAGIC_RESIST_2,24,24,0,84456,158.417,1,0,10,11,100,100,102.5,,80,201,23.00,0,29
81,1416711052,29,ENEMY_MAGIC_RESIST,13,13,0,89679,176.817,1,0,10,11,100,100,128.7,reflection,80,201,12.00,0,21
