run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
1,1416710972,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
2,1416710973,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.3,rush,evasion,110,177,5.00,0,16
3,1416710974,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
4,1416710975,17,ENEMY_DARKNESS_1,16,16,0,9168,154.517,1,0,10,10,100,100,86.7,rush,evasion,110,177,5.00,0,16
5,1416710976,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.5,rush,evasion,110,177,5.00,0,16
6,1416710977,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.283,1,0,10,11,100,100,47.7,bkb,80,46,7.00,0,19
7,1416710978,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
8,1416710979,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.283,1,0,10,11,100,100,47.7,bkb,80,46,7.00,0,19
9,1416710980,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
10,1416710981,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
11,1416710982,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
12,1416710983,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
13,1416710984,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
14,1416710985,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
15,1416710986,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
16,1416710987,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
17,1416710988,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
18,1416710989,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
19,1416710990,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
20,1416710991,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
21,1416710992,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.283,1,0,10,11,100,100,47.7,bkb,80,46,7.00,0,19
22,1416710993,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
23,1416710994,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
24,1416710995,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
25,1416710996,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
26,1416710997,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
27,1416710998,17,ENEMY_NORMAL_WEAK_2,28,27,1,8358,242.100,0,0,10,11,100,97,83.8,bkb,80,46,7.00,0,19
28,1416710999,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,95,86.6,rush,evasion,110,177,5.00,0,16
29,1416711000,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
30,1416711001,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
31,1416711002,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.5,rush,evasion,110,177,5.00,0,16
32,1416711003,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.5,rush,evasion,110,177,5.00,0,16
33,1416711004,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.5,rush,evasion,110,177,5.00,0,16
34,1416711005,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.5,rush,evasion,110,177,5.00,0,16
35,1416711006,17,ENEMY_DARKNESS_1,16,15,1,9168,176.217,0,0,10,10,100,96,86.6,rush,evasion,110,177,5.00,0,16
36,1416711007,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
37,1416711008,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
38,1416711009,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,58.283,1,0,10,11,100,100,35.8,bkb,80,46,7.00,0,19
39,1416711010,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.283,1,0,10,11,100,100,47.7,bkb,80,46,7.00,0,19
40,1416711011,17,ENEMY_FLYING_TOUGH,14,0,14,21476,77.000,0,0,10,6,100,28,32.0,,84,155,10.00,1,17
41,1416711012,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
42,1416711013,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
43,1416711014,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
44,1416711015,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
45,1416711016,17,ENEMY_MAGIC_RESIST_2,12,12,0,10800,58.150,1,0,10,11,100,100,29.5,,80,201,4.00,0,18
46,1416711017,17,ENEMY_DARKNESS_1,16,16,0,9168,154.517,1,0,10,10,100,100,86.7,rush,evasion,110,177,5.00,0,16
47,1416711018,17,ENEMY_NORMAL_WEAK_2,28,28,0,5572,124.150,1,0,10,11,100,100,47.6,bkb,80,46,7.00,0,19
