run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,18,ENEMY_MAGIC_RESIST_2,12,12,0,27504,134.017,1,0,10,11,100,100,81.7,,80,201,4.00,0,18
1,1416710972,18,ENEMY_NORMAL_WEAK_2,28,27,1,14196,201.267,0,0,10,9,100,97,130.1,bkb,80,46,7.00,0,19
2,1416710973,18,ENEMY_MAGIC_RESIST_2,12,12,0,27504,134.150,1,0,10,11,100,100,81.3,,80,201,4.00,0,18
3,1416710974,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
4,1416710975,18,ENEMY_NORMAL_WEAK_2,28,26,2,14196,211.250,0,0,10,9,100,95,132.7,bkb,80,46,7.00,0,19
5,1416710976,18,ENEMY_MAGIC_RESIST_2,12,12,0,27504,134.017,1,0,10,11,100,100,81.5,,80,201,4.00,0,18
6,1416710977,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
7,1416710978,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
8,1416710979,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
9,1416710980,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
10,1416710981,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
11,1416710982,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
12,1416710983,18,ENEMY_NORMAL_WEAK_2,28,27,1,14196,201.267,0,0,10,9,100,98,130.1,bkb,80,46,7.00,0,19
13,1416710984,18,ENEMY_DARKNESS_1,16,6,10,23344,182.983,0,0,10,6,100,57,148.9,rush,evasion,110,177,5.00,0,16
14,1416710985,18,ENEMY_MAGIC_RESIST_2,12,12,0,27504,134.017,1,0,10,11,100,100,81.7,,80,201,4.00,0,18
15,1416710986,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
16,1416710987,18,ENEMY_NORMAL_WEAK_2,28,27,1,14196,201.267,0,0,10,9,100,98,130.1,bkb,80,46,7.00,0,19
17,1416710988,18,ENEMY_NORMAL_WEAK_2,28,27,1,14196,201.267,0,0,10,9,100,98,130.1,bkb,80,46,7.00,0,19
18,1416710989,18,ENEMY_FLYING_TOUGH,14,0,14,54684,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
19,1416710990,18,ENEMY_MAGIC_RESIST_2,12,12,0,27504,134.017,1,0,10,11,100,100,81.5,,80,201,4.00,0,18
20,1416710991,18,ENEMY_DARKNESS_1,16,6,10,23344,182.983,0,0,10,6,100,59,148.7,rush,evasion,110,177,5.00,0,16
21,1416710992,18,ENEMY_DARKNESS_1,16,6,10,23344,182.983,0,0,10,6,100,58,148.9,rush,evasion,110,177,5.00,0,16
22,1416710993,18,ENEMY_NORMAL_WEAK_2,28,24,4,21294,214.183,0,0,10,8,100,91,136.6,bkb,80,46,7.00,0,19
23,1416710994,18,ENEMY_DARKNESS_1,16,6,10,23344,182.983,0,0,10,6,100,57,148.7,rush,evasion,110,177,5.00,0,16
24,1416710995,18,ENEMY_NORMAL_WEAK_2,28,26,2,14196,211.250,0,0,10,9,100,96,132.7,bkb,80,46,7.00,0,19
25,1416710996,18,ENEMY_DARKNESS_1,16,6,10,23344,182.983,0,0,10,6,100,59,148.7,rush,evasion,110,177,5.00,0,16
26,1416710997,18,ENEMY_NORMAL_WEAK_2,28,26,2,14196,211.250,0,0,10,9,100,95,132.7,bkb,80,46,7.00,0,19
