run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
1,1416710972,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
2,1416710973,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,30,198.8,bkb,80,46,7.00,0,19
3,1416710974,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
4,1416710975,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
5,1416710976,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,29,198.8,bkb,80,46,7.00,0,19
6,1416710977,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
7,1416710978,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,25,190.7,,80,201,4.00,0,18
8,1416710979,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
9,1416710980,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
10,1416710981,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
11,1416710982,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,28,198.8,bkb,80,46,7.00,0,19
12,1416710983,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
13,1416710984,19,ENEMY_FLYING_TOUGH,14,0,14,256382,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
14,1416710985,19,ENEMY_FLYING_TOUGH,14,0,14,256382,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
15,1416710986,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
16,1416710987,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
17,1416710988,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
18,1416710989,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
19,1416710990,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
20,1416710991,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
21,1416710992,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
22,1416710993,19,ENEMY_FLYING_TOUGH,14,0,14,256382,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
23,1416710994,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,28,198.8,bkb,80,46,7.00,0,19
24,1416710995,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
25,1416710996,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,29,198.8,bkb,80,46,7.00,0,19
26,1416710997,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
27,1416710998,19,ENEMY_DARKNESS_1,16,0,16,109456,215.650,0,0,10,6,100,32,177.0,rush,evasion,110,177,5.00,0,16
28,1416710999,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
29,1416711000,19,ENEMY_NORMAL_WEAK_2,28,0,28,66668,238.117,0,0,10,6,100,28,198.8,bkb,80,46,7.00,0,19
30,1416711001,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
31,1416711002,19,ENEMY_FLYING_TOUGH,14,0,14,256382,77.000,0,0,10,6,100,28,33.8,,84,155,10.00,1,17
32,1416711003,19,ENEMY_MAGIC_RESIST_2,12,0,12,128940,246.883,0,0,10,6,100,24,190.7,,80,201,4.00,0,18
