run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,33,ENEMY_DARKNESS_2,10,10,0,309838,284.150,1,0,10,11,100,100,281.1,reactive_armor,120,223,35.00,0,39
1,1416710972,33,ENEMY_TOUGH,15,15,0,377645,240.033,1,0,10,11,100,100,226.3,blink,75,208,30.00,0,35
2,1416710973,33,ENEMY_PHYSICAL_RESIST_2,12,12,0,304386,291.517,1,0,10,11,100,100,296.9,evasion,hus,80,216,30.00,0,32
3,1416710974,33,ENEMY_PHYSICAL_RESIST_2,10,10,0,309838,200.283,1,0,10,11,100,100,193.2,reactive_armor,80,216,35.00,0,39
4,1416710975,33,ENEMY_TOUGH_2,20,20,0,235940,234.950,1,0,10,11,100,100,257.5,hus,77,338,40.00,0,38
5,1416710976,33,ENEMY_PHYSICAL_RESIST_2,12,11,1,304386,353.883,0,0,10,10,100,96,356.9,evasion,hus,80,216,30.00,0,32
6,1416710977,33,ENEMY_MAGIC_RESIST_2,10,10,0,309838,248.883,1,0,10,11,100,100,275.6,reactive_armor,80,201,35.00,0,39
7,1416710978,33,ENEMY_TOUGH_2,20,20,0,235940,251.483,1,0,10,11,100,100,253.7,hus,77,338,40.00,0,38
8,1416710979,33,ENEMY_NORMAL_2,55,54,1,442290,280.450,0,0,10,11,100,99,247.5,rush,evasion,80,107,15.00,0,37
9,1416710980,33,ENEMY_TOUGH_2,20,20,0,265974,228.167,1,0,10,11,100,100,204.5,,77,338,40.00,0,34
10,1416710981,33,ENEMY_NORMAL_2,55,55,0,352550,139.450,1,0,10,11,100,100,157.6,rush,evasion,80,107,15.00,0,37
11,1416710982,33,ENEMY_FLYING,12,4,8,337740,311.150,0,0,10,7,100,49,294.7,reflection,ivasion,93,78,48.00,1,33
12,1416710983,33,ENEMY_MAGIC_RESIST_2,15,15,0,377645,204.133,1,0,10,11,100,100,191.2,blink,80,201,30.00,0,35
13,1416710984,33,ENEMY_NORMAL_2,55,55,0,352550,162.183,1,0,10,11,100,100,189.3,rush,evasion,80,107,15.00,0,37
14,1416710985,33,ENEMY_NORMAL_2,12,12,0,337740,274.150,1,0,10,11,100,100,229.3,reflection,ivasion,80,107,48.00,0,33
15,1416710986,33,ENEMY_NORMAL_WEAK,12,12,0,333324,265.783,1,0,10,11,100,100,218.1,,80,33,24.00,0,31
16,1416710987,33,ENEMY_NORMAL_WEAK,12,12,0,333324,227.467,1,0,10,11,100,100,189.6,,80,33,24.00,0,31
17,1416710988,33,ENEMY_TOUGH_2,20,20,0,235940,254.550,1,0,10,11,100,100,254.2,hus,77,338,40.00,0,38
18,1416710989,33,ENEMY_TOUGH,15,15,0,377645,217.417,1,0,10,11,100,100,199.8,blink,75,208,30.00,0,35
19,1416710990,33,ENEMY_TANK,12,3,9,317352,267.817,0,0,10,6,100,63,223.7,kraken_shell,80,1116,25.00,0,36
20,1416710991,33,ENEMY_FLYING,12,6,6,337740,315.067,0,0,10,8,100,62,281.1,reflection,ivasion,93,78,48.00,1,33
21,1416710992,33,ENEMY_MAGIC_RESIST_2,12,12,0,304386,292.700,1,0,10,11,100,100,297.7,evasion,hus,80,201,30.00,0,32
22,1416710993,33,ENEMY_PHYSICAL_RESIST_2,12,12,0,304386,298.167,1,0,10,11,100,100,287.2,evasion,hus,80,216,30.00,0,32
23,1416710994,33,ENEMY_MAGIC_RESIST_2,12,12,0,304386,325.633,1,0,10,11,100,100,330.6,evasion,hus,80,201,30.00,0,32
24,1416710995,33,ENEMY_MAGIC_RESIST_2,12,12,0,304386,290.300,1,0,10,11,100,100,307.6,evasion,hus,80,201,30.00,0,32
25,1416710996,33,ENEMY_NORMAL_WEAK,12,12,0,333324,291.267,1,0,10,11,100,100,241.3,,80,33,24.00,0,31
26,1416710997,33,ENEMY_FLYING,12,8,4,337740,314.317,0,0,10,9,100,74,236.5,reflection,ivasion,93,78,48.00,1,33
27,1416710998,33,ENEMY_PHYSICAL_RESIST_2,10,10,0,309838,263.633,1,0,10,11,100,100,271.2,reactive_armor,80,216,35.00,0,39
28,1416710999,33,ENEMY_TANK,12,4,8,317352,269.867,0,0,10,6,100,68,222.6,kraken_shell,80,1116,25.00,0,36
29,1416711000,33,ENEMY_TOUGH_2,20,20,0,235940,261.667,1,0,10,11,100,100,243.7,hus,77,338,40.00,0,38
30,1416711001,33,ENEMY_FLYING,12,5,7,337740,307.900,0,0,10,8,100,56,277.4,reflection,ivasion,93,78,48.00,1,33
31,1416711002,33,ENEMY_TOUGH_2,20,20,0,265974,203.817,1,0,10,11,100,100,197.8,,77,338,40.00,0,34
32,1416711003,33,ENEMY_MAGIC_RESIST_2,12,12,0,304386,293.667,1,0,10,11,100,100,309.6,evasion,hus,80,201,30.00,0,32
33,1416711004,33,ENEMY_MAGIC_RESIST_2,10,10,0,309838,236.667,1,0,10,11,100,100,251.7,reactive_armor,80,201,35.00,0,39
34,1416711005,33,ENEMY_PHYSICAL_RESIST_2,15,15,0,377645,215.183,1,0,10,11,100,100,187.7,blink,80,216,30.00,0,35
35,1416711006,33,ENEMY_TOUGH_2,20,20,0,235940,231.600,1,0,10,11,100,100,242.7,hus,77,338,40.00,0,38
36,1416711007,33,ENEMY_TOUGH_2,20,20,0,235940,250.283,1,0,10,11,100,100,263.6,hus,77,338,40.00,0,38
37,1416711008,33,ENEMY_TOUGH_2,20,20,0,265974,213.267,1,0,10,11,100,100,199.2,,77,338,40.00,0,34
38,1416711009,33,ENEMY_TOUGH_2,20,20,0,265974,225.767,1,0,10,11,100,100,220.3,,77,338,40.00,0,34
39,1416711010,33,ENEMY_NORMAL_2,55,55,0,352550,160.283,1,0,10,11,100,100,185.8,rush,evasion,80,107,15.00,0,37
40,1416711011,33,ENEMY_MAGIC_RESIST_2,12,12,0,304386,338.150,1,0,10,10,100,100,365.0,evasion,hus,80,201,30.00,0,32
