run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
1,1416710972,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
2,1416710973,4,ENEMY_TOUGH,9,9,0,837,49.067,1,0,10,11,100,100,7.0,,75,208,0.00,0,4
3,1416710974,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
4,1416710975,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
5,1416710976,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
6,1416710977,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
7,1416710978,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
8,1416710979,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
9,1416710980,4,ENEMY_TOUGH,9,9,0,837,51.800,1,0,10,11,100,100,7.2,,75,208,0.00,0,4
10,1416710981,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
11,1416710982,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
12,1416710983,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
13,1416710984,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
14,1416710985,4,ENEMY_TOUGH,9,9,0,837,51.867,1,0,10,11,100,100,7.2,,75,208,0.00,0,4
15,1416710986,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
16,1416710987,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
17,1416710988,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
18,1416710989,4,ENEMY_TOUGH,9,9,0,837,51.800,1,0,10,11,100,100,7.2,,75,208,0.00,0,4
19,1416710990,4,ENEMY_TOUGH,9,9,0,837,51.867,1,0,10,11,100,100,7.2,,75,208,0.00,0,4
20,1416710991,4,ENEMY_TOUGH,9,9,0,837,51.867,1,0,10,11,100,100,7.2,,75,208,0.00,0,4
21,1416710992,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
22,1416710993,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
23,1416710994,4,ENEMY_TOUGH,9,9,0,837,52.200,1,0,10,11,100,100,7.3,,75,208,0.00,0,4
24,1416710995,4,ENEMY_TOUGH,9,9,0,837,52.550,1,0,10,11,100,100,7.4,,75,208,0.00,0,4
