run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,21,ENEMY_FLYING,14,1,13,525280,61.517,0,0,10,6,100,33,23.0,untouchable,93,78,15.00,1,25
1,1416710972,21,ENEMY_MAGIC_RESIST,13,12,1,190512,276.933,0,0,10,10,100,94,210.7,reflection,80,201,12.00,0,21
2,1416710973,21,ENEMY_MAGIC_RESIST,13,13,0,190512,213.083,1,0,10,11,100,100,190.3,reflection,80,201,12.00,0,21
3,1416710974,21,ENEMY_MAGIC_RESIST,13,13,0,190512,181.700,1,0,10,11,100,100,152.5,reflection,80,201,12.00,0,21
4,1416710975,21,ENEMY_DARKNESS_2,14,0,14,120190,224.867,0,0,10,6,100,42,243.6,reactive_armor,120,223,14.00,0,23
5,1416710976,21,ENEMY_PHYSICAL_RESIST_2,12,1,11,286200,205.433,0,0,10,6,100,41,175.4,blink,80,216,11.00,0,22
6,1416710977,21,ENEMY_PHYSICAL_RESIST_2,12,6,6,286200,207.450,0,0,10,6,100,69,167.9,blink,80,216,11.00,0,22
7,1416710978,21,ENEMY_MAGIC_RESIST_2,24,24,0,179376,154.117,1,0,10,11,100,100,145.9,,80,201,23.00,0,29
8,1416710979,21,ENEMY_TOUGH,16,16,0,86432,229.883,1,0,10,10,100,100,220.0,reflection,bkb,75,208,23.00,0,26
9,1416710980,21,ENEMY_DARKNESS_2,14,0,14,120190,224.867,0,0,10,6,100,42,243.6,reactive_armor,120,223,14.00,0,23
10,1416710981,21,ENEMY_PHYSICAL_RESIST_2,12,3,9,286200,199.083,0,0,10,6,100,53,173.3,blink,80,216,11.00,0,22
11,1416710982,21,ENEMY_FAST,14,2,12,255892,147.667,0,0,10,6,100,50,141.3,kraken_shell,evasion,160,91,22.00,0,24
12,1416710983,21,ENEMY_FLYING_TOUGH,28,0,28,347130,69.517,0,0,10,6,100,28,35.5,untouchable,evasion,84,155,11.00,1,28
13,1416710984,21,ENEMY_TOUGH,16,15,1,86432,246.383,0,0,10,10,100,96,211.1,reflection,bkb,75,208,23.00,0,26
14,1416710985,21,ENEMY_TOUGH,16,16,0,86432,223.067,1,0,10,10,100,100,214.9,reflection,bkb,75,208,23.00,0,26
15,1416710986,21,ENEMY_FLYING,14,0,14,525280,61.433,0,0,10,6,100,28,23.7,untouchable,93,78,15.00,1,25
16,1416710987,21,ENEMY_TOUGH,16,16,0,86432,237.267,1,0,10,10,100,100,222.7,reflection,bkb,75,208,23.00,0,26
17,1416710988,21,ENEMY_MAGIC_RESIST,13,13,0,190512,173.367,1,0,10,11,100,100,170.5,reflection,80,201,12.00,0,21
18,1416710989,21,ENEMY_PHYSICAL_RESIST_2,12,4,8,286200,203.983,0,0,10,6,100,58,161.8,blink,80,216,11.00,0,22
19,1416710990,21,ENEMY_FAST,14,3,11,511784,153.717,0,0,10,6,100,54,155.7,kraken_shell,evasion,160,91,22.00,0,24
20,1416710991,21,ENEMY_MAGIC_RESIST_2,24,24,0,179376,150.967,1,0,10,11,100,100,145.3,,80,201,23.00,0,29
21,1416710992,21,ENEMY_DARKNESS_2,14,0,14,120190,224.867,0,0,10,6,100,42,243.6,reactive_armor,120,223,14.00,0,23
22,1416710993,21,ENEMY_NORMAL_2,20,16,4,109288,226.833,0,0,10,9,100,88,219.3,ivasion,80,107,11.00,0,27
23,1416710994,21,ENEMY_MAGIC_RESIST,13,12,1,190512,270.500,0,0,10,10,100,96,213.4,reflection,80,201,12.00,0,21
24,1416710995,21,ENEMY_MAGIC_RESIST_2,24,24,0,179376,200.217,1,0,10,11,100,100,180.2,,80,201,23.00,0,29
25,1416710996,21,ENEMY_MAGIC_RESIST_2,24,24,0,179376,196.017,1,0,10,11,100,100,172.6,,80,201,23.00,0,29
26,1416710997,21,ENEMY_FLYING,14,0,14,525280,61.433,0,0,10,6,100,28,23.7,untouchable,93,78,15.00,1,25
27,1416710998,21,ENEMY_PHYSICAL_RESIST_2,12,2,10,286200,208.583,0,0,10,6,100,46,181.6,blink,80,216,11.00,0,22
