run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
1,1416710972,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.150,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
2,1416710973,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
3,1416710974,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
4,1416710975,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.3,evasion,80,46,0.00,0,9
5,1416710976,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.983,1,0,10,11,100,100,7.3,evasion,80,46,0.00,0,9
6,1416710977,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.550,1,0,10,11,100,100,18.1,,80,196,0.00,0,7
7,1416710978,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
8,1416710979,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.2,evasion,80,46,0.00,0,9
9,1416710980,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.4,evasion,80,46,0.00,0,9
10,1416710981,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
11,1416710982,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
12,1416710983,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
13,1416710984,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.600,1,0,10,11,100,100,17.3,,80,196,0.00,0,7
14,1416710985,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
15,1416710986,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
16,1416710987,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
17,1416710988,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
18,1416710989,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.883,1,0,10,11,100,100,7.4,evasion,80,46,0.00,0,9
19,1416710990,8,ENEMY_PHYSICAL_RESIST,11,10,1,6925,143.750,0,0,10,11,100,93,37.0,,80,196,0.00,0,7
20,1416710991,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,48.967,1,0,10,11,100,100,18.0,,80,196,0.00,0,7
21,1416710992,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.550,1,0,10,11,100,100,18.1,,80,196,0.00,0,7
22,1416710993,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
23,1416710994,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
24,1416710995,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
25,1416710996,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
26,1416710997,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.550,1,0,10,11,100,100,18.1,,80,196,0.00,0,7
27,1416710998,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,48.983,1,0,10,11,100,100,17.9,,80,196,0.00,0,7
28,1416710999,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
29,1416711000,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
30,1416711001,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.783,1,0,10,11,100,100,7.3,evasion,80,46,0.00,0,9
31,1416711002,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.067,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
32,1416711003,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
33,1416711004,8,ENEMY_FAST,15,15,0,3195,12.467,1,0,10,11,100,100,5.3,,160,91,0.00,0,8
34,1416711005,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
35,1416711006,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
36,1416711007,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
37,1416711008,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.550,1,0,10,11,100,100,18.1,,80,196,0.00,0,7
38,1416711009,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.2,evasion,80,46,0.00,0,9
39,1416711010,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
40,1416711011,8,ENEMY_NORMAL_WEAK_2,30,30,0,2596,19.750,1,0,10,11,100,100,7.5,evasion,80,46,0.00,0,9
41,1416711012,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.117,1,0,10,11,100,100,17.9,,80,196,0.00,0,7
42,1416711013,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
43,1416711014,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
44,1416711015,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.883,1,0,10,11,100,100,7.3,evasion,80,46,0.00,0,9
45,1416711016,8,ENEMY_FAST,15,15,0,3195,12.467,1,0,10,11,100,100,5.3,,160,91,0.00,0,8
46,1416711017,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
47,1416711018,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
48,1416711019,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.550,1,0,10,11,100,100,18.1,,80,196,0.00,0,7
49,1416711020,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.900,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
50,1416711021,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.800,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
51,1416711022,8,ENEMY_NORMAL_WEAK_2,30,30,0,2596,19.900,1,0,10,11,100,100,7.7,evasion,80,46,0.00,0,9
52,1416711023,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,49.117,1,0,10,11,100,100,17.9,,80,196,0.00,0,7
53,1416711024,8,ENEMY_FAST,15,15,0,3195,12.467,1,0,10,11,100,100,5.3,,160,91,0.00,0,8
54,1416711025,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.150,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
55,1416711026,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
56,1416711027,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
57,1416711028,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
58,1416711029,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
59,1416711030,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.4,,160,91,0.00,0,8
60,1416711031,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,20.017,1,0,10,11,100,100,7.4,evasion,80,46,0.00,0,9
61,1416711032,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
62,1416711033,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
63,1416711034,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
64,1416711035,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
65,1416711036,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.683,1,0,10,11,100,100,17.6,,80,196,0.00,0,7
66,1416711037,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.4,evasion,80,46,0.00,0,9
67,1416711038,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
68,1416711039,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.617,1,0,10,11,100,100,7.2,evasion,80,46,0.00,0,9
69,1416711040,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
70,1416711041,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,20.150,1,0,10,11,100,100,7.6,evasion,80,46,0.00,0,9
71,1416711042,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
72,1416711043,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
73,1416711044,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
74,1416711045,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,48.967,1,0,10,11,100,100,18.0,,80,196,0.00,0,7
75,1416711046,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.067,1,0,10,11,100,100,17.4,,80,196,0.00,0,7
76,1416711047,8,ENEMY_NORMAL_WEAK_2,30,30,0,1770,19.750,1,0,10,11,100,100,7.2,evasion,80,46,0.00,0,9
77,1416711048,8,ENEMY_PHYSICAL_RESIST,11,11,0,3047,46.583,1,0,10,11,100,100,17.5,,80,196,0.00,0,7
78,1416711049,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
79,1416711050,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.5,,160,91,0.00,0,8
80,1416711051,8,ENEMY_MAGIC_RESIST,12,12,0,3468,16.683,1,0,10,11,100,100,5.4,,80,201,0.00,0,6
81,1416711052,8,ENEMY_FAST,15,15,0,3195,12.417,1,0,10,11,100,100,5.4,,160,91,0.00,0,8
