run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,27,ENEMY_MAGIC_RESIST,13,13,0,115020,196.717,1,0,10,11,100,100,148.5,reflection,80,201,12.00,0,21
1,1416710972,27,ENEMY_PHYSICAL_RESIST_2,12,12,0,172788,104.017,1,0,10,11,100,100,52.5,blink,80,216,11.00,0,22
2,1416710973,27,ENEMY_NORMAL_2,20,20,0,65984,29.883,1,0,10,11,100,100,20.3,ivasion,80,107,11.00,0,27
3,1416710974,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.6,reactive_armor,120,223,14.00,0,23
4,1416710975,27,ENEMY_FLYING,14,0,14,317142,58.350,0,0,10,6,100,28,23.1,untouchable,93,78,15.00,1,25
5,1416710976,27,ENEMY_TANK,13,13,0,115020,181.217,1,0,10,11,100,100,127.8,reflection,80,1116,12.00,0,21
6,1416710977,27,ENEMY_FAST,14,3,11,154490,175.333,0,0,10,6,100,56,144.7,kraken_shell,evasion,160,91,22.00,0,24
7,1416710978,27,ENEMY_PHYSICAL_RESIST_2,12,12,0,172788,81.750,1,0,10,11,100,100,41.6,blink,80,216,11.00,0,22
8,1416710979,27,ENEMY_FLYING,14,0,14,317142,58.350,0,0,10,6,100,28,23.1,untouchable,93,78,15.00,1,25
9,1416710980,27,ENEMY_MAGIC_RESIST,13,13,0,115020,188.267,1,0,10,11,100,100,151.5,reflection,80,201,12.00,0,21
10,1416710981,27,ENEMY_FLYING_TOUGH,28,2,26,139720,66.883,0,0,10,6,100,33,37.5,untouchable,evasion,84,155,11.00,1,28
11,1416710982,27,ENEMY_TOUGH,16,16,0,52176,300.783,1,0,10,11,100,100,161.3,reflection,bkb,75,208,23.00,0,26
12,1416710983,27,ENEMY_MAGIC_RESIST,13,13,0,115020,189.883,1,0,10,11,100,100,158.5,reflection,80,201,12.00,0,21
13,1416710984,27,ENEMY_PHYSICAL_RESIST_2,12,12,0,172788,83.083,1,0,10,11,100,100,46.0,blink,80,216,11.00,0,22
14,1416710985,27,ENEMY_MAGIC_RESIST,13,13,0,115020,208.417,1,0,10,11,100,100,136.8,reflection,80,201,12.00,0,21
15,1416710986,27,ENEMY_MAGIC_RESIST,13,13,0,115020,228.017,1,0,10,11,100,100,161.2,reflection,80,201,12.00,0,21
16,1416710987,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.6,reactive_armor,120,223,14.00,0,23
17,1416710988,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.6,reactive_armor,120,223,14.00,0,23
18,1416710989,27,ENEMY_TOUGH,16,16,0,52176,303.867,1,0,10,11,100,100,169.3,reflection,bkb,75,208,23.00,0,26
19,1416710990,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.6,reactive_armor,120,223,14.00,0,23
20,1416710991,27,ENEMY_FAST,14,3,11,154490,171.717,0,0,10,6,100,56,153.8,kraken_shell,evasion,160,91,22.00,0,24
21,1416710992,27,ENEMY_PHYSICAL_RESIST_2,12,12,0,172788,89.067,1,0,10,11,100,100,46.8,blink,80,216,11.00,0,22
22,1416710993,27,ENEMY_MAGIC_RESIST_2,24,24,0,108288,149.350,1,0,10,11,100,100,113.1,,80,201,23.00,0,29
23,1416710994,27,ENEMY_FLYING_TOUGH,28,1,27,139720,65.717,0,0,10,6,100,30,36.3,untouchable,evasion,84,155,11.00,1,28
24,1416710995,27,ENEMY_FLYING_TOUGH,28,2,26,139720,60.133,0,0,10,6,100,32,35.8,untouchable,evasion,84,155,11.00,1,28
25,1416710996,27,ENEMY_FLYING_TOUGH,28,1,27,139720,63.533,0,0,10,6,100,33,34.3,untouchable,evasion,84,155,11.00,1,28
26,1416710997,27,ENEMY_FLYING_TOUGH,28,1,27,139720,58.817,0,0,10,6,100,30,33.2,untouchable,evasion,84,155,11.00,1,28
27,1416710998,27,ENEMY_MAGIC_RESIST,13,13,0,115020,196.167,1,0,10,11,100,100,142.6,reflection,80,201,12.00,0,21
28,1416710999,27,ENEMY_MAGIC_RESIST,13,13,0,115020,195.350,1,0,10,11,100,100,149.1,reflection,80,201,12.00,0,21
29,1416711000,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.5,reactive_armor,120,223,14.00,0,23
30,1416711001,27,ENEMY_FLYING,14,1,13,317142,58.167,0,0,10,6,100,34,23.8,untouchable,93,78,15.00,1,25
31,1416711002,27,ENEMY_TANK,13,12,1,624396,341.167,0,0,10,10,100,96,193.0,reflection,80,1116,12.00,0,21
32,1416711003,27,ENEMY_FAST,14,2,12,154490,178.683,0,0,10,6,100,52,157.0,kraken_shell,evasion,160,91,22.00,0,24
33,1416711004,27,ENEMY_FLYING,14,2,12,317142,54.733,0,0,10,6,100,38,21.9,untouchable,93,78,15.00,1,25
34,1416711005,27,ENEMY_NORMAL_2,20,20,0,65984,29.883,1,0,10,11,100,100,20.2,ivasion,80,107,11.00,0,27
35,1416711006,27,ENEMY_DARKNESS_2,14,14,0,72562,132.683,1,0,10,11,100,100,96.6,reactive_armor,120,223,14.00,0,23
36,1416711007,27,ENEMY_TOUGH,16,16,0,52176,301.167,1,0,10,11,100,100,162.4,reflection,bkb,75,208,23.00,0,26
