run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,32,ENEMY_NORMAL_WEAK,12,12,0,369882,256.050,1,0,10,11,100,100,218.2,,80,33,24.00,0,31
1,1416710972,32,ENEMY_NORMAL_2,12,12,0,374772,226.550,1,0,10,11,100,100,188.4,reflection,ivasion,80,107,48.00,0,33
2,1416710973,32,ENEMY_TOUGH_2,20,20,0,261820,239.350,1,0,10,11,100,100,269.5,hus,77,338,40.00,0,38
3,1416710974,32,ENEMY_FLYING,12,7,5,374772,234.150,0,0,10,8,100,68,158.6,reflection,ivasion,93,78,48.00,1,33
4,1416710975,32,ENEMY_TOUGH_2,20,20,0,295152,220.800,1,0,10,11,100,100,214.2,,77,338,40.00,0,34
5,1416710976,32,ENEMY_TOUGH_2,20,20,0,261820,226.150,1,0,10,11,100,100,230.4,hus,77,338,40.00,0,38
6,1416710977,32,ENEMY_TANK,12,5,7,352152,264.683,0,0,10,6,100,68,220.3,kraken_shell,80,1116,25.00,0,36
7,1416710978,32,ENEMY_PHYSICAL_RESIST_2,12,9,3,337770,350.717,0,0,10,10,100,88,366.7,evasion,hus,80,216,30.00,0,32
8,1416710979,32,ENEMY_NORMAL_WEAK,12,12,0,369882,283.167,1,0,10,11,100,100,230.6,,80,33,24.00,0,31
9,1416710980,32,ENEMY_MAGIC_RESIST_2,15,15,0,419060,207.883,1,0,10,11,100,100,188.0,blink,80,201,30.00,0,35
10,1416710981,32,ENEMY_PHYSICAL_RESIST_2,15,15,0,419060,209.950,1,0,10,11,100,100,205.9,blink,80,216,30.00,0,35
11,1416710982,32,ENEMY_TANK,12,2,10,352152,266.867,0,0,10,6,100,57,224.1,kraken_shell,80,1116,25.00,0,36
12,1416710983,32,ENEMY_MAGIC_RESIST_2,12,10,2,337770,338.200,0,0,10,10,100,91,357.4,evasion,hus,80,201,30.00,0,32
13,1416710984,32,ENEMY_TOUGH,12,12,0,369882,221.617,1,0,10,11,100,100,204.1,,75,208,24.00,0,31
14,1416710985,32,ENEMY_NORMAL_2,55,55,0,391215,161.883,1,0,10,11,100,100,188.5,rush,evasion,80,107,15.00,0,37
15,1416710986,32,ENEMY_TANK,12,1,11,352152,269.167,0,0,10,6,100,53,228.8,kraken_shell,80,1116,25.00,0,36
16,1416710987,32,ENEMY_PHYSICAL_RESIST_2,15,15,0,419060,224.400,1,0,10,11,100,100,200.2,blink,80,216,30.00,0,35
17,1416710988,32,ENEMY_TANK,12,1,11,352152,271.483,0,0,10,6,100,54,213.8,kraken_shell,80,1116,25.00,0,36
18,1416710989,32,ENEMY_MAGIC_RESIST_2,10,10,0,343816,295.483,1,0,10,11,100,100,308.7,reactive_armor,80,201,35.00,0,39
19,1416710990,32,ENEMY_MAGIC_RESIST_2,12,12,0,337770,310.900,1,0,10,11,100,100,321.9,evasion,hus,80,201,30.00,0,32
20,1416710991,32,ENEMY_NORMAL_WEAK,12,12,0,369882,287.750,1,0,10,11,100,100,224.8,,80,33,24.00,0,31
21,1416710992,32,ENEMY_TOUGH_2,20,20,0,295152,196.550,1,0,10,11,100,100,199.9,,77,338,40.00,0,34
22,1416710993,32,ENEMY_MAGIC_RESIST_2,10,10,0,343816,223.833,1,0,10,11,100,100,240.3,reactive_armor,80,201,35.00,0,39
23,1416710994,32,ENEMY_MAGIC_RESIST_2,10,10,0,343816,250.700,1,0,10,11,100,100,245.3,reactive_armor,80,201,35.00,0,39
