run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
1,1416710972,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
2,1416710973,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
3,1416710974,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
4,1416710975,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
5,1416710976,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
6,1416710977,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
7,1416710978,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
8,1416710979,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
9,1416710980,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
10,1416710981,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
11,1416710982,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
12,1416710983,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
13,1416710984,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
14,1416710985,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
15,1416710986,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
16,1416710987,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
17,1416710988,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
18,1416710989,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
19,1416710990,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
20,1416710991,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
21,1416710992,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
22,1416710993,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
23,1416710994,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
24,1416710995,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
25,1416710996,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
26,1416710997,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
27,1416710998,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
28,1416710999,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
29,1416711000,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
30,1416711001,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
31,1416711002,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
32,1416711003,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
33,1416711004,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
34,1416711005,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
35,1416711006,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
36,1416711007,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
37,1416711008,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
38,1416711009,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
39,1416711010,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
40,1416711011,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
41,1416711012,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
42,1416711013,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
43,1416711014,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
44,1416711015,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
45,1416711016,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
46,1416711017,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
47,1416711018,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
48,1416711019,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
49,1416711020,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
50,1416711021,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
51,1416711022,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
52,1416711023,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
53,1416711024,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
54,1416711025,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
55,1416711026,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
56,1416711027,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.667,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
57,1416711028,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
58,1416711029,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
59,1416711030,3,ENEMY_NORMAL_WEAK,10,10,0,170,15.850,1,0,10,11,100,100,1.6,,80,33,0.00,0,3
