run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,20,ENEMY_BOSS,1,0,1,11700,281.983,0,0,10,8,100,92,95.9,evasion,78,3422,30.00,0,20
1,1416710972,20,ENEMY_BOSS,1,1,0,11700,256.717,1,0,10,11,100,100,94.3,evasion,78,3422,30.00,0,20
2,1416710973,20,ENEMY_BOSS,1,1,0,11700,274.600,1,0,10,10,100,100,98.5,evasion,78,3422,30.00,0,20
3,1416710974,20,ENEMY_BOSS,1,1,0,11700,259.267,1,0,10,11,100,100,93.5,evasion,78,3422,30.00,0,20
4,1416710975,20,ENEMY_BOSS,1,1,0,11700,263.917,1,0,10,10,100,100,95.8,evasion,78,3422,30.00,0,20
5,1416710976,20,ENEMY_BOSS,1,0,1,11700,280.683,0,0,10,9,100,96,98.6,evasion,78,3422,30.00,0,20
6,1416710977,20,ENEMY_BOSS,1,0,1,11700,280.317,0,0,10,9,100,93,96.6,evasion,78,3422,30.00,0,20
7,1416710978,20,ENEMY_BOSS,1,1,0,11700,267.783,1,0,10,10,100,100,98.0,evasion,78,3422,30.00,0,20
8,1416710979,20,ENEMY_BOSS,1,0,1,11700,280.800,0,0,10,8,100,87,94.1,evasion,78,3422,30.00,0,20
9,1416710980,20,ENEMY_BOSS,1,0,1,11700,278.300,0,0,10,9,100,99,97.6,evasion,78,3422,30.00,0,20
10,1416710981,20,ENEMY_BOSS,1,1,0,11700,271.217,1,0,10,11,100,100,98.9,evasion,78,3422,30.00,0,20
11,1416710982,20,ENEMY_BOSS,1,1,0,11700,265.767,1,0,10,10,100,100,96.8,evasion,78,3422,30.00,0,20
12,1416710983,20,ENEMY_BOSS,1,1,0,11700,225.667,1,0,10,11,100,100,85.9,evasion,78,3422,30.00,0,20
13,1416710984,20,ENEMY_BOSS,1,1,0,11700,270.917,1,0,10,10,100,100,97.1,evasion,78,3422,30.00,0,20
14,1416710985,20,ENEMY_BOSS,1,0,1,11700,281.517,0,0,10,9,100,97,98.2,evasion,78,3422,30.00,0,20
15,1416710986,20,ENEMY_BOSS,1,0,1,11700,284.917,0,0,10,9,100,97,100.0,evasion,78,3422,30.00,0,20
16,1416710987,20,ENEMY_BOSS,1,0,1,11700,275.350,0,0,10,9,100,93,95.2,evasion,78,3422,30.00,0,20
17,1416710988,20,ENEMY_BOSS,1,0,1,11700,285.817,0,0,10,9,100,96,99.4,evasion,78,3422,30.00,0,20
18,1416710989,20,ENEMY_BOSS,1,0,1,11700,286.433,0,0,10,9,100,95,100.2,evasion,78,3422,30.00,0,20
19,1416710990,20,ENEMY_BOSS,1,0,1,11700,277.850,0,0,10,9,100,99,99.3,evasion,78,3422,30.00,0,20
20,1416710991,20,ENEMY_BOSS,1,1,0,11700,256.167,1,0,10,11,100,100,93.8,evasion,78,3422,30.00,0,20
21,1416710992,20,ENEMY_BOSS,1,1,0,11700,264.733,1,0,10,11,100,100,98.6,evasion,78,3422,30.00,0,20
22,1416710993,20,ENEMY_BOSS,1,0,1,11700,274.333,0,0,10,9,100,96,97.7,evasion,78,3422,30.00,0,20
23,1416710994,20,ENEMY_BOSS,1,1,0,11700,261.267,1,0,10,11,100,100,96.8,evasion,78,3422,30.00,0,20
