run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,1416710971,12,ENEMY_FAST,15,15,0,29040,74.583,1,0,10,11,100,100,37.0,,160,91,2.00,0,13
1,1416710972,12,ENEMY_FLYING_WEAK,12,4,8,25812,69.633,0,0,10,6,100,50,25.5,,86,30,4.00,1,15
2,1416710973,12,ENEMY_PHYSICAL_RESIST_2,13,0,13,19643,115.617,0,0,10,6,100,27,43.8,effect_immunity,80,216,3.00,0,12
3,1416710974,12,ENEMY_FAST,15,15,0,29040,74.550,1,0,10,11,100,100,36.8,,160,91,2.00,0,13
4,1416710975,12,ENEMY_PHYSICAL_RESIST_2,13,0,13,19643,115.617,0,0,10,6,100,26,43.8,effect_immunity,80,216,3.00,0,12
5,1416710976,12,ENEMY_FAST,15,15,0,29040,74.583,1,0,10,11,100,100,36.8,,160,91,2.00,0,13
6,1416710977,12,ENEMY_PHYSICAL_RESIST_2,13,0,13,19643,115.617,0,0,10,6,100,26,43.8,effect_immunity,80,216,3.00,0,12
7,1416710978,12,ENEMY_TOUGH_2,22,22,0,11770,56.300,1,0,10,11,100,100,28.0,blink,77,338,1.00,0,14
8,1416710979,12,ENEMY_PHYSICAL_RESIST_2,13,0,13,19643,115.617,0,0,10,6,100,26,43.8,effect_immunity,80,216,3.00,0,12
9,1416710980,12,ENEMY_TOUGH_2,22,22,0,11770,55.450,1,0,10,11,100,100,27.0,blink,77,338,1.00,0,14
10,1416710981,12,ENEMY_DARKNESS_1,16,16,0,17552,45.883,1,0,10,11,100,100,27.1,,110,177,1.00,0,11
11,1416710982,12,ENEMY_FLYING_WEAK,12,4,8,25812,69.633,0,0,10,6,100,50,25.5,,86,30,4.00,1,15
12,1416710983,12,ENEMY_TOUGH_2,22,22,0,11770,49.350,1,0,10,11,100,100,27.8,blink,77,338,1.00,0,14
13,1416710984,12,ENEMY_FLYING_WEAK,12,4,8,25812,69.633,0,0,10,6,100,51,25.5,,86,30,4.00,1,15
14,1416710985,12,ENEMY_FAST,15,15,0,29040,74.583,1,0,10,11,100,100,37.0,,160,91,2.00,0,13
15,1416710986,12,ENEMY_FAST,15,15,0,29040,74.583,1,0,10,11,100,100,37.0,,160,91,2.00,0,13
16,1416710987,12,ENEMY_FLYING_WEAK,12,4,8,25812,69.633,0,0,10,6,100,49,25.5,,86,30,4.00,1,15
