run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,2895316556,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,80.917,1,0,10,11,100,100,22.4,evasion,80,33,0.00,0,9
1,2895316557,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
2,2895316558,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
3,2895316559,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
4,2895316560,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
5,2895316561,7,ENEMY_MAGIC_RESIST,12,1,11,7464,97.900,0,0,10,6,100,31,26.0,,80,223,0.00,0,6
6,2895316562,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
7,2895316563,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
8,2895316564,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,82.767,1,0,10,11,100,100,22.5,evasion,80,33,0.00,0,9
9,2895316565,7,ENEMY_MAGIC_RESIST,12,1,11,7464,97.900,0,0,10,6,100,30,26.0,,80,223,0.00,0,6
10,2895316566,7,ENEMY_MAGIC_RESIST,12,1,11,7464,97.900,0,0,10,6,100,31,26.0,,80,223,0.00,0,6
11,2895316567,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
12,2895316568,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
13,2895316569,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,84.267,1,0,10,11,100,100,22.7,evasion,80,33,0.00,0,9
14,2895316570,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
15,2895316571,7,ENEMY_NORMAL_WEAK_2,30,29,1,6160,101.617,0,0,10,10,100,98,25.2,evasion,80,33,0.00,0,9
16,2895316572,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
17,2895316573,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,82.200,1,0,10,11,100,100,22.6,evasion,80,33,0.00,0,9
18,2895316574,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
19,2895316575,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
20,2895316576,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,70.017,1,0,10,11,100,100,21.4,evasion,80,33,0.00,0,9
21,2895316577,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
22,2895316578,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,82.017,1,0,10,11,100,100,23.0,evasion,80,33,0.00,0,9
23,2895316579,7,ENEMY_MAGIC_RESIST,12,1,11,7464,97.900,0,0,10,6,100,31,26.0,,80,223,0.00,0,6
24,2895316580,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
25,2895316581,7,ENEMY_NORMAL_WEAK_2,30,29,1,6160,98.633,0,0,10,10,100,96,25.5,evasion,80,33,0.00,0,9
26,2895316582,7,ENEMY_MAGIC_RESIST,12,1,11,7464,97.900,0,0,10,6,100,31,26.0,,80,223,0.00,0,6
27,2895316583,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
28,2895316584,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,29,25.4,,80,223,0.00,0,7
29,2895316585,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
30,2895316586,7,ENEMY_PHYSICAL_RESIST,11,1,10,6578,97.183,0,0,10,6,100,30,25.4,,80,223,0.00,0,7
31,2895316587,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,70.833,1,0,10,11,100,100,21.4,evasion,80,33,0.00,0,9
32,2895316588,7,ENEMY_FAST,15,0,15,6870,55.650,0,0,10,6,100,30,17.9,,160,130,0.00,0,8
33,2895316589,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,72.350,1,0,10,11,100,100,20.9,evasion,80,33,0.00,0,9
34,2895316590,7,ENEMY_NORMAL_WEAK_2,30,30,0,4200,82.317,1,0,10,11,100,100,22.3,evasion,80,33,0.00,0,9
