run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,2895316556,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
1,2895316557,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
2,2895316558,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
3,2895316559,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
4,2895316560,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
5,2895316561,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
6,2895316562,14,ENEMY_TOUGH_2,22,15,7,31526,111.917,0,0,10,9,100,75,62.0,blink,75,260,1.00,0,14
7,2895316563,14,ENEMY_TOUGH_2,22,12,10,31526,116.483,0,0,10,8,100,65,61.3,blink,75,260,1.00,0,14
8,2895316564,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
9,2895316565,14,ENEMY_TOUGH_2,22,15,7,31526,114.217,0,0,10,8,100,76,62.1,blink,75,260,1.00,0,14
10,2895316566,14,ENEMY_TOUGH_2,22,15,7,31526,121.750,0,0,10,9,100,75,62.0,blink,75,260,1.00,0,14
11,2895316567,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
12,2895316568,14,ENEMY_TOUGH_2,22,12,10,51588,112.717,0,0,10,8,100,66,60.7,blink,75,260,1.00,0,14
13,2895316569,14,ENEMY_TOUGH_2,22,14,8,31526,117.800,0,0,10,9,100,74,62.3,blink,75,260,1.00,0,14
14,2895316570,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
15,2895316571,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
16,2895316572,14,ENEMY_TOUGH_2,22,14,8,31526,114.317,0,0,10,8,100,71,60.8,blink,75,260,1.00,0,14
17,2895316573,14,ENEMY_TOUGH_2,22,11,11,31526,113.717,0,0,10,8,100,62,61.3,blink,75,260,1.00,0,14
18,2895316574,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
19,2895316575,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
20,2895316576,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
21,2895316577,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
22,2895316578,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
23,2895316579,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
24,2895316580,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
25,2895316581,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
26,2895316582,14,ENEMY_TOUGH_2,22,13,9,31526,121.550,0,0,10,9,100,67,63.0,blink,75,260,1.00,0,14
27,2895316583,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
28,2895316584,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
29,2895316585,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
30,2895316586,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
31,2895316587,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
32,2895316588,14,ENEMY_TOUGH_2,22,12,10,31526,122.533,0,0,10,8,100,65,62.7,blink,75,260,1.00,0,14
33,2895316589,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
34,2895316590,14,ENEMY_TOUGH_2,22,13,9,31526,111.667,0,0,10,9,100,69,61.2,blink,75,260,1.00,0,14
35,2895316591,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
36,2895316592,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
37,2895316593,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
38,2895316594,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
39,2895316595,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
40,2895316596,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
41,2895316597,14,ENEMY_TOUGH_2,22,16,6,31526,111.667,0,0,10,9,100,79,60.6,blink,75,260,1.00,0,14
42,2895316598,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
43,2895316599,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
44,2895316600,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
45,2895316601,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
46,2895316602,14,ENEMY_TOUGH_2,22,15,7,31526,112.267,0,0,10,9,100,77,63.0,blink,75,260,1.00,0,14
47,2895316603,14,ENEMY_TOUGH_2,22,13,9,31526,121.750,0,0,10,9,100,69,62.2,blink,75,260,1.00,0,14
48,2895316604,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
49,2895316605,14,ENEMY_FLYING_WEAK,12,0,12,154544,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
50,2895316606,14,ENEMY_TOUGH_2,22,12,10,31526,114.467,0,0,10,8,100,65,62.6,blink,75,260,1.00,0,14
51,2895316607,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
52,2895316608,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
53,2895316609,14,ENEMY_FAST,15,0,15,155991,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
54,2895316610,14,ENEMY_FLYING_WEAK,12,0,12,71328,100.267,0,0,10,6,100,24,40.3,,93,60,4.00,1,15
55,2895316611,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
56,2895316612,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
57,2895316613,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
58,2895316614,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
59,2895316615,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
60,2895316616,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
61,2895316617,14,ENEMY_TOUGH_2,22,13,9,31526,116.050,0,0,10,8,100,69,59.3,blink,75,260,1.00,0,14
62,2895316618,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
63,2895316619,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
64,2895316620,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
65,2895316621,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
66,2895316622,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
67,2895316623,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
68,2895316624,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
69,2895316625,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
70,2895316626,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
71,2895316627,14,ENEMY_TOUGH_2,22,10,12,51588,126.317,0,0,10,8,100,62,65.6,blink,75,260,1.00,0,14
72,2895316628,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
73,2895316629,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
74,2895316630,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
75,2895316631,14,ENEMY_PHYSICAL_RESIST_2,13,0,13,49920,108.850,0,0,10,6,100,26,51.4,effect_immunity,80,223,3.00,0,12
76,2895316632,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
77,2895316633,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
78,2895316634,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
79,2895316635,14,ENEMY_FAST,15,0,15,80685,88.867,0,0,10,6,100,30,47.1,,160,130,2.00,0,13
80,2895316636,14,ENEMY_TOUGH_2,22,14,8,31526,114.133,0,0,10,8,100,73,58.5,blink,75,260,1.00,0,14
81,2895316637,14,ENEMY_TOUGH_2,22,19,3,31526,112.717,0,0,10,9,100,89,63.3,blink,75,260,1.00,0,14
82,2895316638,14,ENEMY_DARKNESS_1,16,0,16,44624,116.800,0,0,10,6,100,32,65.3,,110,177,1.00,0,11
