run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,2895316556,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
1,2895316557,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
2,2895316558,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
3,2895316559,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
4,2895316560,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
5,2895316561,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
6,2895316562,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
7,2895316563,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
8,2895316564,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
9,2895316565,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
10,2895316566,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
11,2895316567,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
12,2895316568,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
13,2895316569,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
14,2895316570,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
15,2895316571,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
16,2895316572,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
17,2895316573,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
18,2895316574,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
19,2895316575,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
20,2895316576,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
21,2895316577,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
22,2895316578,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
23,2895316579,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
24,2895316580,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
25,2895316581,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
26,2895316582,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
27,2895316583,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
28,2895316584,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
29,2895316585,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
30,2895316586,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
31,2895316587,2,ENEMY_NORMAL_WEAK_2,9,9,0,207,45.200,1,0,10,11,100,100,2.1,,80,33,0.00,0,2
