run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,2895316556,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
1,2895316557,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
2,2895316558,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
3,2895316559,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
4,2895316560,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
5,2895316561,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
6,2895316562,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
7,2895316563,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
8,2895316564,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
9,2895316565,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
10,2895316566,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
11,2895316567,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
12,2895316568,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
13,2895316569,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
14,2895316570,3,ENEMY_NORMAL_WEAK,10,10,0,170,24.250,1,0,10,11,100,100,2.5,,80,33,0.00,0,3
