run_index,seed,wave_number,enemy_def_id,spawned,killed,passed,total_hp,duration_sec,success,game_over,success_lvl_before,success_lvl_after,player_hp_before,player_hp_after,ore_spent,enemy_abilities,enemy_base_speed,enemy_base_hp,enemy_regen_base,enemy_flying,source_wave
0,2895316556,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
1,2895316557,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
2,2895316558,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
3,2895316559,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,72.717,1,0,10,11,100,100,29.1,evasion,80,33,0.00,0,9
4,2895316560,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
5,2895316561,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,74.217,1,0,10,11,100,100,29.4,evasion,80,33,0.00,0,9
6,2895316562,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
7,2895316563,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
8,2895316564,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
9,2895316565,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
10,2895316566,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
11,2895316567,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
12,2895316568,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
13,2895316569,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
14,2895316570,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
15,2895316571,9,ENEMY_FAST,15,0,15,42021,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
16,2895316572,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
17,2895316573,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
18,2895316574,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
19,2895316575,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,73.467,1,0,10,11,100,100,29.8,evasion,80,33,0.00,0,9
20,2895316576,9,ENEMY_MAGIC_RESIST,12,0,12,51142,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
21,2895316577,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,75.100,1,0,10,11,100,100,30.0,evasion,80,33,0.00,0,9
22,2895316578,9,ENEMY_MAGIC_RESIST,12,0,12,23604,106.833,0,0,10,6,100,24,43.2,,80,223,0.00,0,6
23,2895316579,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,74.217,1,0,10,11,100,100,28.8,evasion,80,33,0.00,0,9
24,2895316580,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
25,2895316581,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
26,2895316582,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,76.017,1,0,10,11,100,100,29.7,evasion,80,33,0.00,0,9
27,2895316583,9,ENEMY_NORMAL_WEAK_2,30,29,1,19580,111.667,0,0,10,11,100,97,37.8,evasion,80,33,0.00,0,9
28,2895316584,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,73.917,1,0,10,11,100,100,30.0,evasion,80,33,0.00,0,9
29,2895316585,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
30,2895316586,9,ENEMY_NORMAL_WEAK_2,30,30,0,13350,74.933,1,0,10,11,100,100,29.8,evasion,80,33,0.00,0,9
31,2895316587,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
32,2895316588,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
33,2895316589,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
34,2895316590,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
35,2895316591,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
36,2895316592,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
37,2895316593,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
38,2895316594,9,ENEMY_PHYSICAL_RESIST,11,0,11,20779,105.583,0,0,10,6,100,22,42.0,,80,223,0.00,0,7
39,2895316595,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
40,2895316596,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
41,2895316597,9,ENEMY_FAST,15,0,15,21735,59.150,0,0,10,6,100,30,29.2,,160,130,0.00,0,8
